,pca_variance_class
0,0.8519812307225845
1,0.8607085074376521
2,0.8539435975673981
3,0.8483045487061431
4,0.860296714476264
5,0.8455115466017895
6,0.8650615497975275
7,0.8483470793541128
8,0.8648660291571288
9,0.8570531709476885
