epoch,Train_accuracy,Train_accuracy_org,Test_accuracy
41,88.75666666666666,90.82333333333334,89.69
42,90.435,90.94833333333334,89.29
43,91.28166666666667,92.16333333333333,90.83
44,91.765,90.72,89.25
45,91.66166666666666,92.08333333333333,90.24
46,91.80833333333334,92.33,90.48
47,91.67166666666667,91.535,90.29
48,91.78333333333333,91.32333333333334,89.72
49,91.925,92.08666666666666,90.49000000000001
50,91.75333333333333,89.76166666666666,88.07000000000001
51,91.69500000000001,92.39333333333335,90.58
52,91.71000000000001,92.29833333333333,90.5
53,91.82666666666667,91.71333333333334,89.99000000000001
54,91.55499999999999,90.80333333333334,89.03
55,91.56333333333333,91.72166666666666,89.60000000000001
56,91.49166666666667,91.19666666666667,89.77000000000001
57,91.29,90.89,89.22
58,91.43833333333333,92.07,90.24
59,90.93666666666667,91.79833333333333,89.68
60,91.21000000000001,92.67666666666666,90.52
61,91.05833333333334,92.39166666666667,90.58
62,90.92166666666667,91.91,90.0
63,91.01833333333333,88.165,86.36
64,91.08833333333334,92.22,90.14
65,90.88333333333334,91.99666666666667,89.84
66,91.0,91.82666666666667,89.92
67,90.52833333333334,90.07833333333333,88.42
68,90.59666666666666,92.415,90.57
69,90.28833333333334,89.485,88.14999999999999
70,90.10333333333334,92.19166666666668,90.44
71,90.29666666666667,89.95,88.52
72,90.11833333333334,91.03166666666667,89.14999999999999
73,89.765,89.63,88.08
74,89.69833333333334,91.47333333333333,89.69
75,89.46666666666667,91.76333333333334,90.02
76,89.03166666666667,88.18333333333334,86.95
77,89.56,90.78,88.84
78,88.965,88.77000000000001,87.26
79,87.31666666666666,90.02666666666667,88.53
80,86.83999999999999,86.79333333333334,85.18
81,89.56666666666668,91.985,89.94
82,89.03,90.18,88.59
83,89.295,91.55,89.64999999999999
84,89.685,89.07833333333333,87.19
85,89.485,87.78,86.07000000000001
86,88.87166666666667,89.97166666666668,87.81
87,89.43833333333333,91.24833333333333,89.42999999999999
88,88.755,90.78833333333334,89.02
89,88.35166666666666,72.92333333333333,71.82
90,87.68,88.89166666666667,87.16000000000001
91,87.205,91.18,89.75999999999999
92,87.81833333333333,86.88,85.22999999999999
93,88.88666666666667,90.35666666666667,88.73
94,87.99166666666667,91.68166666666666,90.05
95,88.26166666666667,84.255,82.75
96,87.86333333333334,83.18333333333334,81.21000000000001
97,87.46833333333333,83.74666666666667,82.45
98,87.89833333333334,87.76166666666667,85.77
99,87.78833333333334,90.57666666666667,88.57000000000001
100,89.32166666666667,89.07666666666667,86.89
