,number_pca_components_class
0,2
1,3
2,1
3,4
4,6
5,6
6,4
7,4
8,4
9,5
10,4
11,5
12,5
13,5
14,2
15,3
16,6
17,3
18,1
19,3
20,4
21,4
22,4
23,4
24,4
25,2
26,2
27,4
28,4
29,5
30,3
31,5
32,5
33,3
34,6
35,3
36,3
37,3
38,4
39,6
40,6
41,5
42,4
43,1
44,4
45,5
46,4
47,6
48,4
49,6
50,3
51,4
52,5
53,4
54,5
55,4
56,4
57,4
58,2
59,5
60,4
61,3
62,2
63,1
64,5
65,7
66,4
67,1
68,5
69,4
70,5
71,4
72,4
73,1
74,4
75,4
76,6
77,4
78,4
79,4
80,6
81,5
82,1
83,3
84,4
85,4
86,4
87,3
88,5
89,4
90,6
91,7
92,5
93,4
94,4
95,3
96,3
97,3
98,4
99,4
100,4
101,4
102,5
103,4
104,2
105,1
106,6
107,1
108,4
109,4
110,4
111,5
112,4
113,6
114,5
115,1
116,6
117,3
118,5
119,4
120,3
121,5
122,3
123,6
124,1
125,2
126,5
127,4
128,7
129,6
130,2
131,3
132,7
133,5
134,4
135,4
136,4
137,4
138,5
139,5
140,5
141,2
142,4
143,5
144,3
145,1
146,2
147,6
148,4
149,2
150,2
151,4
152,4
153,5
154,4
155,3
156,5
157,3
158,3
159,4
160,2
161,5
162,5
163,1
164,4
165,5
166,4
167,2
168,4
169,4
170,2
171,1
172,2
173,4
174,4
175,1
176,3
177,4
178,4
179,1
180,4
181,5
182,3
183,4
184,2
185,2
186,1
187,4
188,4
189,8
190,2
191,5
192,5
193,3
194,5
195,4
196,6
197,4
198,4
199,5
