,number_pca_components_class
0,11
1,12
2,14
3,14
4,14
5,14
6,15
7,15
8,14
9,15
10,14
11,15
12,12
13,9
14,12
15,14
16,15
17,14
18,10
19,14
20,14
21,13
22,12
23,7
24,13
25,13
26,13
27,14
28,14
29,13
30,14
31,13
32,13
33,14
34,13
35,15
36,12
37,13
38,12
39,12
40,14
41,14
42,13
43,12
44,13
45,10
46,13
47,14
48,14
49,15
50,15
51,14
52,14
53,15
54,14
55,14
56,14
57,15
58,14
59,14
60,11
61,13
62,12
63,12
64,14
65,13
66,14
67,14
68,11
69,14
70,11
71,11
72,13
73,13
74,12
75,14
76,14
77,12
78,13
79,15
80,14
81,12
82,11
83,11
84,13
85,12
86,13
87,13
88,14
89,14
90,10
91,14
92,15
93,11
94,12
95,13
96,12
97,14
98,14
99,15
100,13
101,12
102,15
103,12
104,13
105,11
106,12
107,13
108,12
109,12
110,13
111,11
112,10
113,13
114,15
115,12
116,11
117,14
118,13
119,13
120,12
121,12
122,15
123,13
124,10
125,13
126,12
127,14
128,12
129,14
130,13
131,13
132,12
133,10
134,12
135,14
136,13
137,12
138,12
139,15
140,13
141,14
142,14
143,13
144,14
145,11
146,12
147,14
148,11
149,13
150,13
151,14
152,15
153,12
154,10
155,13
156,13
157,12
158,14
159,14
160,14
161,13
162,13
163,12
164,13
165,12
166,9
167,12
168,15
169,11
170,11
171,13
172,13
173,11
174,14
175,13
176,11
177,11
178,11
179,12
180,12
181,11
182,11
183,12
184,9
185,14
186,8
187,9
188,11
189,10
190,11
191,9
192,10
193,12
194,10
195,12
196,12
197,11
198,10
199,12
