Epoch,Correct,Total,Accuracy
40,792,9023,0.0878
41,890,9023,0.0986
42,1007,9023,0.1116
43,1213,9023,0.1344
44,1276,9023,0.1414
45,1331,9023,0.1475
46,1468,9023,0.1627
47,1651,9023,0.183
48,1554,9023,0.1722
49,1674,9023,0.1855
50,1773,9023,0.1965
51,1844,9023,0.2044
52,1687,9023,0.187
53,1907,9023,0.2113
54,2077,9023,0.2302
55,2067,9023,0.2291
56,2139,9023,0.2371
57,2209,9023,0.2448
58,2193,9023,0.243
59,2251,9023,0.2495
60,2205,9023,0.2444
61,2498,9023,0.2768
62,2485,9023,0.2754
63,2497,9023,0.2767
64,2513,9023,0.2785
65,2690,9023,0.2981
66,2560,9023,0.2837
67,1869,9023,0.2071
68,2700,9023,0.2992
69,1419,9023,0.1573
70,3009,9023,0.3335
71,2624,9023,0.2908
72,2454,9023,0.272
73,2255,9023,0.2499
74,2833,9023,0.314
75,2748,9023,0.3046
76,2977,9023,0.3299
77,2892,9023,0.3205
78,2712,9023,0.3006
79,2925,9023,0.3242
80,2815,9023,0.312
81,3144,9023,0.3484
82,3220,9023,0.3569
83,1839,9023,0.2038
84,3052,9023,0.3382
85,1304,9023,0.1445
86,2600,9023,0.2882
87,3033,9023,0.3361
88,3184,9023,0.3529
89,3163,9023,0.3505
90,3208,9023,0.3555
91,3442,9023,0.3815
92,2762,9023,0.3061
93,2306,9023,0.2556
94,3242,9023,0.3593
95,3381,9023,0.3747
96,3341,9023,0.3703
97,3160,9023,0.3502
98,2480,9023,0.2749
99,3173,9023,0.3517
