,number_pca_components_class
0,28
1,31
2,44
3,50
4,44
5,63
6,64
7,60
8,50
9,55
10,60
11,57
12,43
13,28
14,41
15,65
16,63
17,61
18,44
19,54
20,43
21,58
22,41
23,18
24,63
25,61
26,57
27,68
28,60
29,68
30,66
31,56
32,71
33,61
34,53
35,52
36,46
37,50
38,47
39,50
40,65
41,61
42,59
43,55
44,34
45,33
46,54
47,62
48,66
49,61
50,48
51,56
52,52
53,67
54,64
55,51
56,52
57,52
58,45
59,69
60,54
61,52
62,67
63,76
64,81
65,61
66,58
67,87
68,56
69,72
70,41
71,52
72,73
73,72
74,58
75,82
76,85
77,66
78,47
79,78
80,82
81,37
82,40
83,62
84,62
85,67
86,59
87,60
88,83
89,77
90,45
91,55
92,73
93,41
94,38
95,65
96,56
97,63
98,65
99,79
100,75
101,53
102,82
103,36
104,61
105,62
106,73
107,47
108,55
109,67
110,72
111,37
112,56
113,69
114,62
115,29
116,47
117,69
118,50
119,68
120,69
121,49
122,75
123,67
124,34
125,71
126,44
127,80
128,50
129,59
130,70
131,79
132,63
133,31
134,65
135,75
136,65
137,66
138,63
139,78
140,61
141,75
142,74
143,48
144,74
145,33
146,50
147,76
148,58
149,78
150,78
151,69
152,58
153,38
154,47
155,73
156,78
157,58
158,79
159,75
160,78
161,71
162,57
163,57
164,56
165,45
166,25
167,48
168,82
169,58
170,51
171,66
172,83
173,55
174,64
175,76
176,47
177,40
178,39
179,56
180,61
181,49
182,42
183,46
184,35
185,63
186,34
187,33
188,54
189,40
190,46
191,25
192,33
193,45
194,41
195,55
196,41
197,53
198,44
199,49
