,number_pca_components_class
0,9
1,6
2,9
3,9
4,8
5,7
6,10
7,10
8,9
9,7
10,9
11,8
12,7
13,7
14,10
15,9
16,9
17,10
18,9
19,9
20,8
21,8
22,9
23,8
24,8
25,9
26,9
27,7
28,7
29,7
30,7
31,9
32,7
33,8
34,9
35,8
36,9
37,9
38,9
39,10
40,10
41,9
42,10
43,10
44,7
45,8
46,10
47,9
48,8
49,7
50,7
51,8
52,10
53,9
54,7
55,6
56,8
57,7
58,6
59,7
60,6
61,8
62,9
63,7
64,9
65,6
66,10
67,10
68,7
69,10
70,6
71,10
72,11
73,8
74,8
75,7
76,8
77,7
78,9
79,11
80,10
81,6
82,7
83,9
84,7
85,10
86,8
87,8
88,8
89,10
90,8
91,9
92,9
93,7
94,7
95,9
96,10
97,8
98,8
99,8
100,8
101,9
102,9
103,8
104,8
105,7
106,7
107,7
108,7
109,8
110,8
111,6
112,6
113,9
114,7
115,8
116,6
117,8
118,7
119,6
120,7
121,8
122,9
123,7
124,9
125,7
126,7
127,8
128,7
129,8
130,10
131,8
132,9
133,6
134,9
135,8
136,7
137,10
138,7
139,7
140,8
141,8
142,8
143,6
144,8
145,7
146,6
147,7
148,9
149,9
150,7
151,8
152,8
153,7
154,8
155,8
156,7
157,8
158,10
159,9
160,9
161,9
162,8
163,8
164,7
165,8
166,7
167,7
168,10
169,8
170,8
171,8
172,9
173,9
174,9
175,10
176,6
177,9
178,9
179,9
180,8
181,9
182,9
183,9
184,8
185,8
186,7
187,9
188,9
189,9
190,9
191,9
192,9
193,8
194,10
195,10
196,11
197,10
198,10
199,9
