Epoch,Correct,Total,Accuracy
10,25329,50000,0.5066
11,26849,50000,0.537
12,27720,50000,0.5544
13,28567,50000,0.5713
14,28659,50000,0.5732
15,29537,50000,0.5907
16,29550,50000,0.591
17,29407,50000,0.5881
18,29517,50000,0.5903
19,27791,50000,0.5558
20,28957,50000,0.5791
21,28450,50000,0.569
22,27427,50000,0.5485
23,27844,50000,0.5569
24,26306,50000,0.5261
25,27280,50000,0.5456
26,26172,50000,0.5234
27,24818,50000,0.4964
28,24639,50000,0.4928
29,25282,50000,0.5056
30,23968,50000,0.4794
31,23371,50000,0.4674
32,21596,50000,0.4319
33,22776,50000,0.4555
34,21059,50000,0.4212
35,20976,50000,0.4195
36,22275,50000,0.4455
37,21205,50000,0.4241
38,20432,50000,0.4086
39,20526,50000,0.4105
40,21135,50000,0.4227
41,21818,50000,0.4364
42,19683,50000,0.3937
43,19824,50000,0.3965
44,21636,50000,0.4327
45,18350,50000,0.367
46,19490,50000,0.3898
47,17967,50000,0.3593
48,17246,50000,0.3449
49,17770,50000,0.3554
50,15131,50000,0.3026
51,15919,50000,0.3184
52,11268,50000,0.2254
53,15013,50000,0.3003
54,12280,50000,0.2456
55,13603,50000,0.2721
56,14883,50000,0.2977
57,10402,50000,0.208
58,12435,50000,0.2487
59,9787,50000,0.1957
60,10488,50000,0.2098
61,9106,50000,0.1821
62,9598,50000,0.192
63,10137,50000,0.2027
64,10372,50000,0.2074
65,10766,50000,0.2153
66,13604,50000,0.2721
67,11379,50000,0.2276
68,10406,50000,0.2081
69,5228,50000,0.1046
70,5016,50000,0.1003
71,5003,50000,0.1001
72,5003,50000,0.1001
73,5003,50000,0.1001
74,5003,50000,0.1001
75,5003,50000,0.1001
76,5003,50000,0.1001
77,5003,50000,0.1001
78,5003,50000,0.1001
79,5003,50000,0.1001
80,5003,50000,0.1001
81,5003,50000,0.1001
82,5003,50000,0.1001
83,5004,50000,0.1001
84,5004,50000,0.1001
85,5004,50000,0.1001
86,5004,50000,0.1001
87,5004,50000,0.1001
88,5004,50000,0.1001
89,5004,50000,0.1001
90,5004,50000,0.1001
91,5004,50000,0.1001
92,5004,50000,0.1001
93,5004,50000,0.1001
94,5004,50000,0.1001
95,5004,50000,0.1001
96,5004,50000,0.1001
97,5004,50000,0.1001
98,5004,50000,0.1001
99,5004,50000,0.1001
