,pca_variance_class
0,0.18854670317678235
1,0.22108909481851197
2,0.17969266759641833
3,0.1844484051495175
4,0.18697668424438188
5,0.1918121975040562
6,0.19190672245081908
7,0.2071712791359813
8,0.19651076046691646
9,0.2116521993503351
