Epoch,Correct,Total,Accuracy
40,48274,49222,0.9807
41,48385,49222,0.983
42,48587,49222,0.9871
43,48561,49222,0.9866
44,48744,49222,0.9903
45,48796,49222,0.9913
46,48478,49222,0.9849
47,48635,49222,0.9881
48,48442,49222,0.9842
49,48700,49222,0.9894
50,48689,49222,0.9892
51,48235,49222,0.9799
52,48602,49222,0.9874
53,48256,49222,0.9804
54,48272,49222,0.9807
55,48257,49222,0.9804
56,48433,49222,0.984
57,48387,49222,0.983
58,47961,49222,0.9744
59,47831,49222,0.9717
60,48391,49222,0.9831
61,47936,49222,0.9739
62,48168,49222,0.9786
63,48415,49222,0.9836
64,47284,49222,0.9606
65,47726,49222,0.9696
66,48298,49222,0.9812
67,48320,49222,0.9817
68,48395,49222,0.9832
69,48410,49222,0.9835
70,48314,49222,0.9816
71,48100,49222,0.9772
72,48172,49222,0.9787
73,48276,49222,0.9808
74,48368,49222,0.9827
75,47797,49222,0.971
76,47922,49222,0.9736
77,47877,49222,0.9727
78,48085,49222,0.9769
79,47479,49222,0.9646
80,48420,49222,0.9837
81,48446,49222,0.9842
82,48480,49222,0.9849
83,48275,49222,0.9808
84,48160,49222,0.9784
85,48336,49222,0.982
86,47981,49222,0.9748
87,47990,49222,0.975
88,47482,49222,0.9646
89,47716,49222,0.9694
90,48440,49222,0.9841
91,47833,49222,0.9718
92,47899,49222,0.9731
93,48275,49222,0.9808
94,48122,49222,0.9777
95,47931,49222,0.9738
96,47438,49222,0.9638
97,48010,49222,0.9754
98,47112,49222,0.9571
99,48223,49222,0.9797
