,acc_class
0,0.19599999487400055
1,0.05199999734759331
2,0.02199999988079071
3,0.05199999734759331
4,0.053999997675418854
5,0.03399999812245369
6,0.02199999988079071
7,0.025999998673796654
8,0.006000000052154064
9,0.012000000104308128
10,0.07599999755620956
11,0.003999999724328518
12,0.03799999877810478
13,0.18400000035762787
14,0.12799999117851257
15,0.007999999448657036
16,0.0139999995008111
17,0.01599999889731407
18,0.03199999779462814
19,0.019999999552965164
20,0.0139999995008111
21,0.04999999701976776
22,0.11400000005960464
23,0.18199999630451202
24,0.007999999448657036
25,0.0
26,0.0559999980032444
27,0.001999999862164259
28,0.06799999624490738
29,0.029999999329447746
30,0.06199999898672104
31,0.07199999690055847
32,0.0139999995008111
33,0.01599999889731407
34,0.18799999356269836
35,0.012000000104308128
36,0.08999999612569809
37,0.085999995470047
38,0.03399999812245369
39,0.07800000160932541
40,0.024000000208616257
41,0.06399999558925629
42,0.053999997675418854
43,0.03199999779462814
44,0.07599999755620956
45,0.09799999743700027
46,0.03199999779462814
47,0.07000000029802322
48,0.009999999776482582
49,0.009999999776482582
50,0.05199999734759331
51,0.001999999862164259
52,0.2199999988079071
53,0.006000000052154064
54,0.0279999990016222
55,0.02199999988079071
56,0.0279999990016222
57,0.03999999910593033
58,0.019999999552965164
59,0.006000000052154064
60,0.0139999995008111
61,0.029999999329447746
62,0.003999999724328518
63,0.01599999889731407
64,0.0
65,0.012000000104308128
66,0.0559999980032444
67,0.007999999448657036
68,0.017999999225139618
69,0.02199999988079071
70,0.02199999988079071
71,0.04399999976158142
72,0.07999999821186066
73,0.019999999552965164
74,0.03199999779462814
75,0.017999999225139618
76,0.0
77,0.003999999724328518
78,0.14399999380111694
79,0.012000000104308128
80,0.009999999776482582
81,0.04399999976158142
82,0.10399999469518661
83,0.06199999898672104
84,0.012000000104308128
85,0.06199999898672104
86,0.019999999552965164
87,0.024000000208616257
88,0.0
89,0.009999999776482582
90,0.017999999225139618
91,0.0559999980032444
92,0.003999999724328518
93,0.035999998450279236
94,0.03799999877810478
95,0.035999998450279236
96,0.07000000029802322
97,0.003999999724328518
98,0.001999999862164259
99,0.0139999995008111
100,0.003999999724328518
101,0.10599999874830246
102,0.0559999980032444
103,0.07400000095367432
104,0.0279999990016222
105,0.019999999552965164
106,0.017999999225139618
107,0.006000000052154064
108,0.0279999990016222
109,0.01599999889731407
110,0.04800000041723251
111,0.035999998450279236
112,0.04800000041723251
113,0.07400000095367432
114,0.024000000208616257
115,0.06799999624490738
116,0.057999998331069946
117,0.029999999329447746
118,0.09999999403953552
119,0.009999999776482582
120,0.03199999779462814
121,0.024000000208616257
122,0.006000000052154064
123,0.0
124,0.03999999910593033
125,0.04399999976158142
126,0.012000000104308128
127,0.0139999995008111
128,0.04800000041723251
129,0.02199999988079071
130,0.01599999889731407
131,0.001999999862164259
132,0.03999999910593033
133,0.06199999898672104
134,0.003999999724328518
135,0.001999999862164259
136,0.0
137,0.0139999995008111
138,0.012000000104308128
139,0.009999999776482582
140,0.0
141,0.006000000052154064
142,0.001999999862164259
143,0.007999999448657036
144,0.007999999448657036
145,0.0559999980032444
146,0.04999999701976776
147,0.035999998450279236
148,0.09999999403953552
149,0.001999999862164259
150,0.03399999812245369
151,0.009999999776482582
152,0.003999999724328518
153,0.012000000104308128
154,0.08399999886751175
155,0.001999999862164259
156,0.01599999889731407
157,0.024000000208616257
158,0.029999999329447746
159,0.001999999862164259
160,0.006000000052154064
161,0.0139999995008111
162,0.006000000052154064
163,0.06599999964237213
164,0.019999999552965164
165,0.02199999988079071
166,0.019999999552965164
167,0.06199999898672104
168,0.041999999433755875
169,0.007999999448657036
170,0.03999999910593033
171,0.001999999862164259
172,0.01599999889731407
173,0.006000000052154064
174,0.01599999889731407
175,0.0
176,0.019999999552965164
177,0.10399999469518661
178,0.041999999433755875
179,0.012000000104308128
180,0.006000000052154064
181,0.03799999877810478
182,0.053999997675418854
183,0.057999998331069946
184,0.07999999821186066
185,0.029999999329447746
186,0.2459999918937683
187,0.19999998807907104
188,0.08399999886751175
189,0.06199999898672104
190,0.10399999469518661
191,0.17000000178813934
192,0.32600000500679016
193,0.07000000029802322
194,0.3919999897480011
195,0.053999997675418854
196,0.17799998819828033
197,0.14999999105930328
198,0.32600000500679016
199,0.029999999329447746
