epoch,Train_accuracy,Train_accuracy_org,Test_accuracy
41,48.732,65.114,58.29
42,49.184,66.092,58.28
43,51.873999999999995,67.982,58.96
44,54.523999999999994,65.586,56.95
45,56.379999999999995,64.986,55.7
46,57.936,64.342,54.37
47,59.358,61.44199999999999,51.790000000000006
48,60.46,62.641999999999996,51.9
49,61.49400000000001,62.748000000000005,51.89
50,62.614000000000004,60.666,49.78
51,63.260000000000005,63.308,52.07000000000001
52,64.522,61.694,49.62
53,65.294,61.151999999999994,49.44
54,66.01599999999999,60.79,48.9
55,66.308,60.502,48.36
56,67.254,62.036,49.61
57,67.964,59.587999999999994,48.39
58,68.144,59.984,48.41
59,69.65599999999999,57.728,45.23
60,69.44200000000001,61.682,47.85
61,69.87400000000001,54.230000000000004,43.19
62,70.52199999999999,59.687999999999995,46.12
63,70.80199999999999,58.506,45.67
64,71.016,60.175999999999995,46.910000000000004
65,70.892,60.904,47.67
66,72.464,60.12,46.82
67,71.65,60.69799999999999,47.699999999999996
68,72.418,58.512,45.35
69,72.14399999999999,59.402,45.86
70,72.572,61.138000000000005,47.28
71,73.438,60.175999999999995,45.49
72,73.372,59.821999999999996,46.150000000000006
73,73.772,52.138,41.79
74,74.066,59.914,46.06
75,74.26,57.757999999999996,43.86
76,74.94,58.618,45.35
77,74.78200000000001,57.748,45.62
78,74.762,57.162,43.08
79,75.302,57.996,44.95
80,74.58399999999999,59.443999999999996,45.87
81,75.468,58.886,45.04
82,75.698,58.618,45.37
83,74.746,59.972,46.239999999999995
84,74.302,59.65200000000001,44.84
85,75.78200000000001,58.044,46.67
86,76.39200000000001,58.97,44.58
87,75.38,59.019999999999996,43.78
88,77.462,58.474000000000004,44.55
89,75.81599999999999,57.558,44.5
90,73.884,57.68,43.3
91,77.254,59.884,45.22
92,77.92999999999999,55.942,42.19
93,78.156,60.574,46.339999999999996
94,78.16199999999999,57.98,43.38
95,77.732,58.687999999999995,44.37
96,76.44999999999999,59.106,44.92
97,78.158,58.348,43.25
98,77.756,57.252,42.480000000000004
99,77.658,60.087999999999994,45.03
100,77.556,59.40800000000001,44.42
