,acc_class
0,0.9303999543190002
1,0.9745000004768372
2,0.7400000095367432
3,0.7949999570846558
4,0.8388999700546265
5,0.5393999814987183
6,0.8745999932289124
7,0.8592000007629395
8,0.6735999584197998
9,0.7163999676704407
