,pca_variance_class
0,0.9485770006604572
1,0.9452568183120028
2,0.9468738780995913
3,0.9505976214599664
4,0.9471112182396481
5,0.9516313770457159
6,0.9477852647927995
7,0.9500739383737165
8,0.9527723831861261
9,0.9500698461212902
