,number_pca_components_class
0,20
1,17
2,27
3,29
4,27
5,32
6,35
7,33
8,26
9,30
10,31
11,32
12,25
13,17
14,27
15,34
16,35
17,38
18,29
19,30
20,26
21,31
22,24
23,11
24,34
25,33
26,34
27,36
28,32
29,35
30,33
31,29
32,35
33,32
34,28
35,31
36,27
37,27
38,29
39,27
40,34
41,33
42,33
43,30
44,19
45,20
46,32
47,37
48,34
49,33
50,28
51,29
52,25
53,34
54,34
55,32
56,28
57,27
58,32
59,39
60,29
61,26
62,33
63,37
64,39
65,32
66,32
67,42
68,30
69,36
70,22
71,27
72,37
73,38
74,31
75,40
76,42
77,35
78,24
79,41
80,44
81,26
82,24
83,33
84,33
85,33
86,32
87,34
88,43
89,39
90,24
91,28
92,39
93,25
94,22
95,34
96,31
97,35
98,35
99,42
100,39
101,29
102,40
103,18
104,39
105,30
106,39
107,31
108,29
109,35
110,38
111,21
112,27
113,38
114,36
115,21
116,23
117,41
118,27
119,33
120,34
121,26
122,38
123,35
124,17
125,37
126,23
127,40
128,26
129,32
130,39
131,38
132,32
133,15
134,34
135,38
136,36
137,34
138,32
139,39
140,30
141,38
142,36
143,30
144,39
145,19
146,25
147,39
148,31
149,39
150,41
151,36
152,31
153,22
154,25
155,40
156,41
157,30
158,41
159,39
160,42
161,38
162,29
163,33
164,31
165,26
166,12
167,24
168,43
169,28
170,26
171,37
172,38
173,28
174,39
175,41
176,27
177,29
178,28
179,36
180,34
181,32
182,28
183,29
184,19
185,39
186,17
187,18
188,32
189,25
190,30
191,18
192,20
193,30
194,23
195,29
196,26
197,29
198,24
199,28
