,number_pca_components_class
0,58
1,55
2,72
3,74
4,69
5,95
6,90
7,93
8,82
9,83
10,92
11,94
12,58
13,50
14,58
15,100
16,99
17,108
18,79
19,80
20,70
21,89
22,70
23,33
24,97
25,90
26,86
27,97
28,89
29,95
30,94
31,73
32,103
33,86
34,71
35,73
36,81
37,80
38,85
39,81
40,102
41,96
42,99
43,88
44,57
45,56
46,85
47,91
48,84
49,82
50,55
51,73
52,68
53,91
54,89
55,68
56,66
57,58
58,78
59,107
60,83
61,63
62,99
63,105
64,118
65,90
66,85
67,116
68,92
69,100
70,58
71,69
72,107
73,109
74,93
75,122
76,125
77,104
78,52
79,119
80,136
81,53
82,67
83,97
84,90
85,91
86,83
87,81
88,136
89,106
90,84
91,70
92,112
93,68
94,64
95,99
96,80
97,95
98,96
99,128
100,119
101,79
102,123
103,48
104,99
105,85
106,112
107,92
108,90
109,100
110,108
111,68
112,92
113,111
114,107
115,55
116,60
117,129
118,69
119,97
120,101
121,65
122,117
123,101
124,42
125,114
126,54
127,116
128,67
129,80
130,112
131,118
132,90
133,43
134,97
135,123
136,101
137,100
138,100
139,123
140,82
141,120
142,108
143,85
144,117
145,57
146,66
147,117
148,91
149,124
150,121
151,93
152,81
153,68
154,70
155,123
156,119
157,84
158,121
159,122
160,126
161,115
162,75
163,98
164,94
165,57
166,39
167,62
168,137
169,79
170,69
171,107
172,118
173,70
174,101
175,116
176,77
177,62
178,59
179,88
180,103
181,73
182,57
183,69
184,55
185,113
186,46
187,47
188,86
189,68
190,66
191,38
192,41
193,67
194,57
195,84
196,65
197,81
198,63
199,75
