Epoch,Correct,Total,Accuracy
10,36110,50000,0.7222
11,38203,50000,0.7641
12,39891,50000,0.7978
13,40939,50000,0.8188
14,41544,50000,0.8309
15,41553,50000,0.8311
16,41444,50000,0.8289
17,42897,50000,0.8579
18,42211,50000,0.8442
19,42735,50000,0.8547
20,43605,50000,0.8721
21,43827,50000,0.8765
22,43137,50000,0.8627
23,43858,50000,0.8772
24,43911,50000,0.8782
25,44409,50000,0.8882
26,43538,50000,0.8708
27,42526,50000,0.8505
28,44883,50000,0.8977
29,44166,50000,0.8833
30,43743,50000,0.8749
31,45077,50000,0.9015
32,43861,50000,0.8772
33,44983,50000,0.8997
34,45041,50000,0.9008
35,44982,50000,0.8996
36,45109,50000,0.9022
37,44971,50000,0.8994
38,44234,50000,0.8847
39,43748,50000,0.875
40,45280,50000,0.9056
41,44693,50000,0.8939
42,45762,50000,0.9152
43,45152,50000,0.903
44,42902,50000,0.858
45,41372,50000,0.8274
46,45364,50000,0.9073
47,42941,50000,0.8588
48,42947,50000,0.8589
49,41586,50000,0.8317
50,44735,50000,0.8947
51,40578,50000,0.8116
52,43565,50000,0.8713
53,45211,50000,0.9042
54,36671,50000,0.7334
55,44425,50000,0.8885
56,43799,50000,0.876
57,44164,50000,0.8833
58,43826,50000,0.8765
59,44741,50000,0.8948
60,42765,50000,0.8553
61,40920,50000,0.8184
62,39040,50000,0.7808
63,43402,50000,0.868
64,42918,50000,0.8584
65,43571,50000,0.8714
66,40251,50000,0.805
67,42260,50000,0.8452
68,42620,50000,0.8524
69,40740,50000,0.8148
70,38683,50000,0.7737
71,40915,50000,0.8183
72,42920,50000,0.8584
73,41947,50000,0.8389
74,36942,50000,0.7388
75,35731,50000,0.7146
76,35413,50000,0.7083
77,37515,50000,0.7503
78,39377,50000,0.7875
79,39700,50000,0.794
80,35396,50000,0.7079
81,30818,50000,0.6164
82,39441,50000,0.7888
83,40428,50000,0.8086
84,36760,50000,0.7352
85,39329,50000,0.7866
86,39045,50000,0.7809
87,40598,50000,0.812
88,30472,50000,0.6094
89,39145,50000,0.7829
90,36849,50000,0.737
91,39174,50000,0.7835
92,38872,50000,0.7774
93,38310,50000,0.7662
94,35725,50000,0.7145
95,26255,50000,0.5251
96,34877,50000,0.6975
97,36585,50000,0.7317
98,26454,50000,0.5291
99,35487,50000,0.7097
