epoch,Train_accuracy,Train_accuracy_org,Test_accuracy
11,66.61,72.22,68.71000000000001
12,72.69200000000001,76.40599999999999,71.81
13,76.73,79.784,73.48
14,79.408,81.872,74.28
15,80.868,83.084,74.41
16,82.44,83.098,74.33999999999999
17,83.5,82.89,73.3
18,84.426,85.79,74.79
19,85.10799999999999,84.428,73.46000000000001
20,85.516,85.47,74.33
21,85.802,87.21,75.48
22,86.506,87.64999999999999,75.48
23,86.666,86.268,73.7
24,87.12,87.712,74.42
25,87.384,87.816,74.52
26,87.942,88.812,75.16000000000001
27,87.696,87.072,73.45
28,88.182,85.054,72.99
29,88.298,89.764,75.14
30,88.75800000000001,88.334,74.39
31,88.714,87.478,73.48
32,87.972,90.16,75.78
33,89.08,87.72,73.54
34,89.102,89.964,74.69
35,89.006,90.092,75.53
36,89.664,89.96600000000001,74.42
37,89.482,90.214,74.74
38,89.05999999999999,89.936,74.37
39,89.48,88.47,74.00999999999999
40,89.19399999999999,87.494,73.7
41,89.422,90.562,74.92999999999999
42,89.40599999999999,89.386,74.82
43,88.888,91.526,75.85
44,89.818,90.306,74.26
45,89.61200000000001,85.80799999999999,71.74000000000001
46,88.292,82.74000000000001,70.78
47,87.79599999999999,90.726,75.41
48,87.986,85.878,72.11
49,85.3,85.9,73.22999999999999
50,88.032,83.16,71.61999999999999
51,87.22,89.472,74.55000000000001
52,85.712,81.162,69.56
53,86.002,87.136,73.09
54,88.56,90.42999999999999,74.72999999999999
55,88.098,73.34,63.239999999999995
56,86.94800000000001,88.848,74.86
57,86.17399999999999,87.61,73.22
58,87.87,88.336,73.45
59,86.332,87.658,73.95
60,85.36,89.48,74.72
61,84.296,85.52199999999999,73.04
62,85.53399999999999,81.838,71.36
63,85.68,78.07,68.05
64,81.864,86.80799999999999,74.02
65,83.654,85.836,72.81
66,82.966,87.14,74.16
67,83.406,80.502,70.22
68,82.53,84.514,73.26
69,82.226,85.244,73.28
70,82.80999999999999,81.474,70.14
71,79.168,77.362,69.08999999999999
72,79.28,81.842,70.97
73,82.162,85.842,72.72999999999999
74,80.322,83.88799999999999,72.72999999999999
75,76.702,73.87599999999999,67.49000000000001
76,76.228,71.454,65.45
77,77.00399999999999,70.826,63.85999999999999
78,73.53,75.02799999999999,67.67999999999999
79,74.258,78.754,70.53
80,76.554,79.398,70.73
81,74.992,70.78999999999999,63.870000000000005
82,74.376,61.632,57.35
83,72.092,78.886,71.8
84,74.882,80.85799999999999,73.11999999999999
85,69.964,73.526,66.56
86,74.018,78.664,71.25
87,72.288,78.08800000000001,70.69
88,73.234,81.194,72.84
89,73.934,60.948,57.37
90,73.884,78.286,71.48
91,74.55000000000001,73.702,67.06
92,73.584,78.34400000000001,71.21
93,75.478,77.74,71.0
94,73.078,76.614,69.93
95,74.214,71.452,65.46
96,71.37400000000001,52.507999999999996,49.419999999999995
97,71.052,69.762,64.89
98,67.866,73.17399999999999,67.91
99,68.216,52.91400000000001,50.27
100,67.85,70.98400000000001,67.02
