,number_pca_components_class
0,29
1,32
2,40
3,40
4,37
5,44
6,45
7,44
8,39
9,40
10,42
11,45
12,32
13,27
14,43
15,45
16,48
17,46
18,34
19,43
20,38
21,42
22,38
23,27
24,41
25,42
26,45
27,44
28,42
29,44
30,44
31,40
32,43
33,45
34,42
35,42
36,35
37,41
38,40
39,40
40,47
41,44
42,43
43,43
44,31
45,33
46,43
47,42
48,44
49,44
50,40
51,41
52,39
53,47
54,44
55,36
56,42
57,43
58,38
59,44
60,35
61,41
62,43
63,44
64,47
65,36
66,47
67,49
68,36
69,45
70,30
71,42
72,46
73,45
74,40
75,44
76,51
77,42
78,38
79,52
80,49
81,30
82,35
83,41
84,40
85,44
86,37
87,40
88,50
89,46
90,30
91,43
92,46
93,35
94,26
95,45
96,43
97,40
98,43
99,49
100,45
101,42
102,51
103,30
104,42
105,39
106,44
107,33
108,35
109,42
110,42
111,28
112,35
113,47
114,42
115,28
116,32
117,44
118,38
119,41
120,43
121,32
122,50
123,41
124,30
125,45
126,32
127,42
128,32
129,41
130,44
131,46
132,45
133,23
134,45
135,45
136,40
137,47
138,39
139,48
140,38
141,43
142,45
143,34
144,46
145,30
146,35
147,44
148,42
149,49
150,44
151,43
152,46
153,27
154,35
155,43
156,43
157,41
158,51
159,49
160,48
161,45
162,42
163,38
164,38
165,35
166,22
167,34
168,50
169,40
170,39
171,44
172,47
173,40
174,42
175,48
176,33
177,31
178,30
179,39
180,39
181,34
182,34
183,39
184,29
185,48
186,27
187,30
188,41
189,35
190,36
191,23
192,27
193,29
194,37
195,43
196,41
197,43
198,38
199,39
