,acc_class
0,0.23
1,0.404
2,0.178
3,0.036
4,0.238
5,0.108
6,0.024
7,0.028
8,0.076
9,0.232
10,0.03
11,0.046
12,0.29
13,0.162
14,0.08
15,0.046
16,0.024
17,0.01
18,0.102
19,0.034
20,0.06
21,0.06
22,0.132
23,0.136
24,0.046
25,0.13
26,0.072
27,0.044
28,0.096
29,0.06
30,0.104
31,0.106
32,0.126
33,0.11
34,0.216
35,0.04
36,0.066
37,0.056
38,0.036
39,0.124
40,0.008
41,0.142
42,0.036
43,0.018
44,0.238
45,0.034
46,0.074
47,0.114
48,0.06
49,0.12
50,0.11
51,0.038
52,0.13
53,0.084
54,0.072
55,0.074
56,0.08
57,0.192
58,0.286
59,0.054
60,0.09
61,0.148
62,0.022
63,0.086
64,0.008
65,0.066
66,0.068
67,0.046
68,0.084
69,0.134
70,0.022
71,0.054
72,0.016
73,0.018
74,0.034
75,0.046
76,0.0
77,0.066
78,0.14
79,0.018
80,0.028
81,0.19
82,0.08
83,0.132
84,0.04
85,0.026
86,0.044
87,0.082
88,0.01
89,0.07
90,0.066
91,0.146
92,0.052
93,0.136
94,0.068
95,0.03
96,0.144
97,0.164
98,0.046
99,0.032
100,0.01
101,0.04
102,0.016
103,0.224
104,0.052
105,0.1
106,0.038
107,0.094
108,0.038
109,0.034
110,0.062
111,0.056
112,0.036
113,0.024
114,0.046
115,0.21
116,0.012
117,0.036
118,0.074
119,0.066
120,0.054
121,0.09
122,0.036
123,0.042
124,0.188
125,0.01
126,0.144
127,0.028
128,0.08
129,0.008
130,0.084
131,0.004
132,0.016
133,0.204
134,0.028
135,0.01
136,0.098
137,0.014
138,0.03
139,0.032
140,0.066
141,0.028
142,0.034
143,0.216
144,0.036
145,0.344
146,0.088
147,0.028
148,0.056
149,0.004
150,0.114
151,0.016
152,0.024
153,0.092
154,0.054
155,0.034
156,0.022
157,0.022
158,0.004
159,0.014
160,0.018
161,0.014
162,0.124
163,0.018
164,0.142
165,0.236
166,0.21
167,0.05
168,0.014
169,0.034
170,0.04
171,0.024
172,0.018
173,0.108
174,0.064
175,0.008
176,0.192
177,0.09
178,0.208
179,0.056
180,0.026
181,0.072
182,0.036
183,0.11
184,0.064
185,0.04
186,0.31
187,0.334
188,0.062
189,0.066
190,0.08
191,0.154
192,0.116
193,0.116
194,0.084
195,0.042
196,0.15
197,0.068
198,0.146
199,0.104
