,pca_variance_class
0,0.8353786525551059
1,0.5331159213964479
2,0.9046766326373196
3,0.8385798200390217
4,0.8992267982978523
5,0.6478680213677989
6,0.8117643941010811
7,0.5436759557910318
8,0.8524825289691462
9,0.5128548627895667
