,pca_variance_class
0,0.4306084353132684
1,0.6860291136836386
2,0.38696566198172766
3,0.6784938243992743
4,0.40633447383720545
5,0.572579226025689
6,0.6142054558163037
7,0.4291886984959899
8,0.5252280868328075
9,0.38900192586085663
