,pca_variance_class
0,0.14086425247255563
1,0.12329345229152777
2,0.13984885674674832
3,0.15980575730829874
4,0.16371612531760527
5,0.11818122345980187
6,0.2045319409151312
7,0.14095955731705012
8,0.19430938580347315
9,0.13773624756671474
