,pca_variance_class
0,0.9300363269731238
1,0.9148543011071633
2,0.9348127206229705
3,0.9368316586628701
4,0.9128662370645678
5,0.9337397836929217
6,0.9247135204066343
7,0.8980351583787375
8,0.9246476430916514
9,0.9170945436978343
