,number_pca_components_class
0,41
1,46
2,65
3,78
4,64
5,97
6,100
7,89
8,73
9,85
10,87
11,78
12,64
13,33
14,53
15,97
16,91
17,91
18,66
19,79
20,63
21,76
22,52
23,22
24,96
25,93
26,87
27,102
28,88
29,101
30,102
31,81
32,109
33,92
34,82
35,82
36,63
37,70
38,69
39,70
40,94
41,90
42,81
43,76
44,48
45,48
46,78
47,90
48,100
49,92
50,73
51,80
52,79
53,100
54,95
55,76
56,80
57,79
58,72
59,99
60,76
61,73
62,93
63,106
64,111
65,89
66,85
67,120
68,84
69,102
70,56
71,69
72,101
73,102
74,82
75,117
76,120
77,100
78,69
79,106
80,116
81,50
82,59
83,85
84,89
85,92
86,82
87,87
88,117
89,109
90,61
91,82
92,104
93,61
94,51
95,88
96,80
97,92
98,98
99,113
100,109
101,69
102,114
103,51
104,88
105,91
106,105
107,71
108,77
109,91
110,101
111,53
112,82
113,98
114,89
115,41
116,67
117,99
118,70
119,101
120,101
121,64
122,104
123,101
124,40
125,101
126,60
127,110
128,68
129,80
130,99
131,113
132,85
133,42
134,91
135,105
136,97
137,89
138,91
139,109
140,88
141,107
142,103
143,71
144,108
145,46
146,68
147,112
148,79
149,110
150,113
151,98
152,82
153,55
154,62
155,105
156,112
157,79
158,110
159,106
160,114
161,106
162,83
163,79
164,81
165,65
166,34
167,66
168,114
169,81
170,71
171,98
172,116
173,72
174,95
175,111
176,66
177,61
178,60
179,84
180,89
181,75
182,63
183,67
184,47
185,92
186,45
187,42
188,71
189,60
190,71
191,40
192,50
193,65
194,54
195,76
196,51
197,71
198,61
199,69
