Epoch,Correct,Total,Accuracy
40,10468,22879,0.4575
41,10675,22879,0.4666
42,10671,22879,0.4664
43,10409,22879,0.455
44,10256,22879,0.4483
45,9903,22879,0.4328
46,10122,22879,0.4424
47,10029,22879,0.4383
48,9784,22879,0.4276
49,9891,22879,0.4323
50,9774,22879,0.4272
51,9807,22879,0.4286
52,9882,22879,0.4319
53,9752,22879,0.4262
54,9146,22879,0.3998
55,9548,22879,0.4173
56,8156,22879,0.3565
57,9397,22879,0.4107
58,9050,22879,0.3956
59,8912,22879,0.3895
60,8804,22879,0.3848
61,8415,22879,0.3678
62,7792,22879,0.3406
63,8167,22879,0.357
64,7716,22879,0.3373
65,7475,22879,0.3267
66,7362,22879,0.3218
67,7199,22879,0.3147
68,6366,22879,0.2782
69,6805,22879,0.2974
70,7100,22879,0.3103
71,6610,22879,0.2889
72,6336,22879,0.2769
73,6494,22879,0.2838
74,5920,22879,0.2588
75,6150,22879,0.2688
76,5793,22879,0.2532
77,5808,22879,0.2539
78,5404,22879,0.2362
79,5514,22879,0.241
80,5162,22879,0.2256
81,5272,22879,0.2304
82,5007,22879,0.2188
83,4379,22879,0.1914
84,4230,22879,0.1849
85,3942,22879,0.1723
86,3710,22879,0.1622
87,3902,22879,0.1705
88,3722,22879,0.1627
89,3365,22879,0.1471
90,3647,22879,0.1594
91,3771,22879,0.1648
92,3187,22879,0.1393
93,2719,22879,0.1188
94,2707,22879,0.1183
95,2804,22879,0.1226
96,2666,22879,0.1165
97,2849,22879,0.1245
98,2703,22879,0.1181
99,2680,22879,0.1171
