,number_pca_components_class
0,7
1,5
2,6
3,6
4,6
5,6
6,7
7,7
8,7
9,5
10,7
11,6
12,6
13,10
14,9
15,6
16,5
17,6
18,5
19,7
20,5
21,6
22,7
23,11
24,6
25,6
26,6
27,5
28,6
29,6
30,6
31,6
32,6
33,6
34,7
35,6
36,6
37,6
38,5
39,6
40,6
41,6
42,7
43,6
44,5
45,6
46,8
47,6
48,6
49,6
50,5
51,6
52,6
53,6
54,5
55,5
56,6
57,6
58,5
59,5
60,5
61,5
62,6
63,6
64,6
65,6
66,6
67,6
68,5
69,6
70,5
71,7
72,7
73,5
74,6
75,5
76,6
77,5
78,7
79,7
80,7
81,5
82,5
83,5
84,5
85,7
86,7
87,6
88,6
89,6
90,5
91,6
92,7
93,5
94,6
95,7
96,7
97,6
98,6
99,6
100,5
101,8
102,6
103,5
104,5
105,5
106,5
107,5
108,5
109,6
110,6
111,5
112,5
113,6
114,5
115,6
116,5
117,7
118,5
119,5
120,5
121,6
122,7
123,6
124,6
125,6
126,5
127,6
128,5
129,6
130,6
131,6
132,7
133,5
134,6
135,6
136,6
137,6
138,5
139,6
140,6
141,6
142,6
143,5
144,6
145,5
146,6
147,5
148,9
149,6
150,5
151,6
152,6
153,5
154,6
155,6
156,5
157,6
158,6
159,7
160,6
161,6
162,5
163,5
164,5
165,6
166,5
167,6
168,6
169,6
170,6
171,5
172,6
173,7
174,6
175,6
176,5
177,5
178,6
179,5
180,6
181,6
182,6
183,6
184,6
185,6
186,6
187,6
188,6
189,5
190,6
191,5
192,6
193,6
194,7
195,6
196,9
197,6
198,7
199,6
