Epoch,Correct,Total,Accuracy
10,37771,38464,0.982
11,37630,38464,0.9783
12,37742,38464,0.9812
13,37880,38464,0.9848
14,38039,38464,0.989
15,38057,38464,0.9894
16,37950,38464,0.9866
17,37901,38464,0.9854
18,37920,38464,0.9859
19,38000,38464,0.9879
20,37931,38464,0.9861
21,37795,38464,0.9826
22,37760,38464,0.9817
23,37950,38464,0.9866
24,38006,38464,0.9881
25,37820,38464,0.9833
26,37774,38464,0.9821
27,37448,38464,0.9736
28,37701,38464,0.9802
29,37829,38464,0.9835
30,37854,38464,0.9841
31,37833,38464,0.9836
32,37666,38464,0.9793
33,37478,38464,0.9744
34,37756,38464,0.9816
35,37694,38464,0.98
36,37310,38464,0.97
37,36859,38464,0.9583
38,37661,38464,0.9791
39,37737,38464,0.9811
40,37681,38464,0.9796
41,37448,38464,0.9736
42,37592,38464,0.9773
43,37806,38464,0.9829
44,37701,38464,0.9802
45,37732,38464,0.981
46,37443,38464,0.9735
47,37519,38464,0.9754
48,37730,38464,0.9809
49,37742,38464,0.9812
50,37087,38464,0.9642
51,37665,38464,0.9792
52,37408,38464,0.9725
53,37401,38464,0.9724
54,37706,38464,0.9803
55,37750,38464,0.9814
56,37220,38464,0.9677
57,37647,38464,0.9788
58,37437,38464,0.9733
59,37390,38464,0.9721
60,37508,38464,0.9751
61,37523,38464,0.9755
62,36805,38464,0.9569
63,37243,38464,0.9683
64,37739,38464,0.9812
65,37329,38464,0.9705
66,37215,38464,0.9675
67,37355,38464,0.9712
68,37034,38464,0.9628
69,37554,38464,0.9763
70,37477,38464,0.9743
71,37611,38464,0.9778
72,37672,38464,0.9794
73,37482,38464,0.9745
74,37233,38464,0.968
75,37283,38464,0.9693
76,37627,38464,0.9782
77,36374,38464,0.9457
78,37427,38464,0.973
79,37576,38464,0.9769
80,37411,38464,0.9726
81,37580,38464,0.977
82,36774,38464,0.9561
83,37478,38464,0.9744
84,37392,38464,0.9721
85,36738,38464,0.9551
86,36974,38464,0.9613
87,37356,38464,0.9712
88,36466,38464,0.9481
89,37406,38464,0.9725
90,37447,38464,0.9736
91,37220,38464,0.9677
92,37241,38464,0.9682
93,37174,38464,0.9665
94,36936,38464,0.9603
95,37025,38464,0.9626
96,34423,38464,0.8949
97,35818,38464,0.9312
98,37161,38464,0.9661
99,37073,38464,0.9638
