,epoch,average_angle_pc_weight
0,0,90.10216598510742
1,1,75.98575744628906
2,2,73.58010482788086
3,4,71.96558990478516
4,6,70.64582824707031
5,8,70.1380241394043
6,10,69.5644645690918
7,12,69.27114715576172
8,14,69.25242538452149
9,16,69.36145095825195
10,18,69.5846076965332
11,20,70.16010665893555
12,25,72.63449020385742
13,30,76.0798942565918
14,35,78.52842330932617
15,40,80.32430038452148
16,45,81.67749481201172
17,50,82.70795822143555
18,55,83.3742546081543
19,60,83.3966682434082
20,65,83.79586944580078
21,70,84.32901153564453
22,75,84.4275146484375
23,80,84.37320938110352
24,85,84.37283248901367
25,90,84.52576141357422
26,95,84.37081527709961
27,100,84.3744514465332
28,105,84.19276504516601
29,110,84.5832534790039
30,115,84.45084915161132
31,120,84.2632827758789
32,125,84.34507598876954
33,130,84.17051696777344
34,135,84.53803482055665
35,140,84.65983734130859
36,145,84.47322616577148
37,150,84.53056411743164
38,155,84.33893432617188
39,160,84.26549606323242
40,165,84.32810287475586
41,170,84.4164665222168
42,175,84.18786697387695
43,180,84.16849899291992
44,185,83.98474655151367
45,190,83.77893600463867
46,195,83.81642532348633
47,200,83.6735710144043
48,205,83.51236495971679
49,210,83.81774673461913
50,215,83.59302368164063
51,220,83.51087493896485
52,225,83.59415206909179
53,230,83.42011337280273
54,235,83.57927627563477
55,240,83.39342422485352
56,245,83.46974105834961
57,250,83.50339813232422
58,255,83.46457138061524
59,260,83.43428497314453
60,265,83.48855514526367
61,270,83.44940719604492
62,275,83.4626564025879
63,280,83.33553619384766
64,285,83.37307510375976
65,290,83.38862533569336
66,295,83.22905349731445
67,300,82.99253158569336
68,305,83.21179733276367
69,310,83.05078735351563
70,315,83.36111907958984
71,320,83.42501678466797
72,325,83.32686462402344
73,330,83.12982864379883
74,335,83.20817108154297
75,340,83.08723983764648
76,345,83.00513916015625
77,350,83.29290237426758
78,355,83.16429595947265
79,360,83.18622055053712
80,365,83.12656173706054
81,370,83.23847198486328
82,375,83.17988815307618
83,380,83.01064605712891
84,385,83.1643898010254
85,390,83.17146911621094
86,395,83.22225036621094
87,400,82.97364044189453
88,405,82.99630432128906
89,410,82.89693145751953
90,415,82.91714553833008
91,420,82.8924545288086
92,425,82.81645355224609
93,430,82.70265655517578
94,435,82.92091903686523
95,440,82.68935165405273
96,445,82.66572875976563
97,450,82.78000106811524
98,455,82.8361572265625
99,460,82.68189544677735
100,465,82.62697219848633
101,470,82.73460998535157
102,475,82.4570915222168
103,480,82.69652709960937
104,485,82.55671081542968
105,490,82.72314682006837
106,495,82.66815872192383
107,500,82.7345687866211
