,number_pca_components_class
0,17
1,17
2,21
3,22
4,22
5,25
6,27
7,29
8,27
9,22
10,28
11,27
12,17
13,17
14,23
15,27
16,28
17,32
18,18
19,26
20,22
21,21
22,22
23,11
24,24
25,22
26,23
27,24
28,22
29,22
30,23
31,21
32,24
33,24
34,21
35,22
36,24
37,23
38,24
39,22
40,28
41,30
42,27
43,23
44,21
45,17
46,26
47,27
48,24
49,24
50,21
51,22
52,21
53,26
54,24
55,19
56,18
57,20
58,21
59,28
60,20
61,20
62,27
63,22
64,31
65,23
66,25
67,31
68,23
69,32
70,17
71,21
72,29
73,28
74,25
75,31
76,32
77,23
78,21
79,34
80,34
81,20
82,15
83,24
84,24
85,24
86,23
87,24
88,34
89,30
90,19
91,21
92,33
93,16
94,19
95,29
96,23
97,29
98,27
99,35
100,28
101,25
102,34
103,19
104,29
105,18
106,26
107,25
108,23
109,24
110,29
111,19
112,20
113,29
114,28
115,18
116,18
117,33
118,22
119,23
120,21
121,20
122,32
123,24
124,17
125,28
126,19
127,28
128,19
129,26
130,29
131,28
132,27
133,14
134,25
135,32
136,25
137,28
138,23
139,32
140,23
141,31
142,28
143,23
144,29
145,19
146,19
147,29
148,26
149,29
150,27
151,27
152,27
153,19
154,20
155,31
156,29
157,23
158,32
159,34
160,33
161,27
162,23
163,25
164,24
165,23
166,13
167,19
168,35
169,21
170,22
171,28
172,27
173,23
174,30
175,30
176,19
177,18
178,18
179,23
180,26
181,19
182,17
183,23
184,15
185,30
186,12
187,15
188,23
189,16
190,17
191,11
192,14
193,23
194,18
195,24
196,25
197,22
198,19
199,22
