epoch,Train_accuracy,Train_accuracy_org,Test_accuracy
41,58.245000000000005,92.25166666666667,91.99000000000001
42,60.46666666666667,93.395,92.64
43,61.11833333333333,93.345,92.83
44,61.498333333333335,94.685,94.42
45,61.82833333333333,94.08999999999999,93.78999999999999
46,61.938333333333325,93.83,93.8
47,62.08166666666667,94.33166666666666,93.95
48,62.22833333333333,92.75999999999999,92.7
49,62.285000000000004,91.85166666666666,91.5
50,62.45333333333334,92.39666666666668,92.17
51,62.43333333333333,89.87333333333333,89.42
52,62.46000000000001,90.84666666666666,90.25999999999999
53,62.470000000000006,90.35,89.86
54,62.30166666666667,89.77666666666667,89.22
55,62.105,89.94833333333332,89.7
56,62.1,87.87333333333333,87.33999999999999
57,61.99666666666667,87.19,86.74
58,61.785000000000004,86.27,86.14
59,61.288333333333334,87.60666666666667,87.55
60,61.053333333333335,85.84833333333334,85.15
61,60.94500000000001,86.41166666666666,86.31
62,60.678333333333335,86.83333333333333,86.47
63,60.08833333333333,84.36666666666667,83.3
64,60.245000000000005,85.78833333333333,85.44
65,60.050000000000004,85.68333333333334,84.8
66,60.150000000000006,80.695,80.41
67,60.004999999999995,86.005,85.68
68,60.06666666666667,84.53666666666668,83.5
69,59.95333333333333,84.25666666666667,83.77
70,59.73833333333334,87.10166666666666,86.33999999999999
71,59.67666666666667,86.27333333333334,85.9
72,59.83166666666667,87.11,87.06
73,60.00833333333333,84.11,83.36
74,59.943333333333335,85.39833333333333,84.96000000000001
75,59.62,87.57000000000001,87.24
76,60.0,83.815,82.89999999999999
77,59.79666666666667,85.7,84.39
78,59.82333333333333,87.12333333333333,86.33999999999999
79,60.12499999999999,89.00833333333334,89.11
80,59.94166666666667,85.2,84.26
81,59.99666666666666,86.42333333333333,86.17
82,59.76833333333333,87.32833333333333,87.01
83,59.99166666666667,84.86166666666666,84.3
84,59.565,86.74166666666666,86.14
85,59.83666666666667,86.62166666666667,86.04
86,59.73666666666667,85.87833333333333,85.22999999999999
87,60.04833333333334,88.14833333333333,87.89
88,60.10666666666666,85.55,84.56
89,59.81833333333333,83.11666666666667,82.41000000000001
90,59.92666666666666,84.68166666666667,83.67999999999999
91,59.55166666666667,85.845,85.53
92,58.961666666666666,85.33166666666666,84.46000000000001
93,59.15166666666667,86.77833333333334,85.86
94,59.355000000000004,82.58833333333332,81.51
95,58.73833333333334,85.77,85.34
96,59.54833333333334,87.41,86.61999999999999
97,59.62166666666666,85.89166666666667,85.31
98,59.25333333333334,82.22500000000001,80.97999999999999
99,60.01333333333333,84.46833333333333,83.21
100,59.92166666666666,88.45166666666667,87.02
