Epoch,Correct,Total,Accuracy
40,286,21536,0.0133
41,266,21536,0.0124
42,296,21536,0.0137
43,285,21536,0.0132
44,316,21536,0.0147
45,330,21536,0.0153
46,355,21536,0.0165
47,442,21536,0.0205
48,464,21536,0.0215
49,482,21536,0.0224
50,622,21536,0.0289
51,600,21536,0.0279
52,633,21536,0.0294
53,708,21536,0.0329
54,768,21536,0.0357
55,779,21536,0.0362
56,977,21536,0.0454
57,993,21536,0.0461
58,1027,21536,0.0477
59,1089,21536,0.0506
60,1038,21536,0.0482
61,1051,21536,0.0488
62,1036,21536,0.0481
63,1105,21536,0.0513
64,1110,21536,0.0515
65,1089,21536,0.0506
66,1163,21536,0.054
67,1207,21536,0.056
68,1070,21536,0.0497
69,1026,21536,0.0476
70,1005,21536,0.0467
71,1130,21536,0.0525
72,1075,21536,0.0499
73,1154,21536,0.0536
74,1071,21536,0.0497
75,1231,21536,0.0572
76,1109,21536,0.0515
77,1085,21536,0.0504
78,1084,21536,0.0503
79,1233,21536,0.0573
80,1219,21536,0.0566
81,1115,21536,0.0518
82,1036,21536,0.0481
83,1074,21536,0.0499
84,1199,21536,0.0557
85,1068,21536,0.0496
86,1199,21536,0.0557
87,1179,21536,0.0547
88,1150,21536,0.0534
89,1262,21536,0.0586
90,1211,21536,0.0562
91,1223,21536,0.0568
92,1317,21536,0.0612
93,1245,21536,0.0578
94,1149,21536,0.0534
95,1245,21536,0.0578
96,1256,21536,0.0583
97,1186,21536,0.0551
98,1047,21536,0.0486
99,1130,21536,0.0525
