,epoch,average_angle_pc_weight
0,0,90.10484924316407
1,1,71.2604248046875
2,2,68.38608894348144
3,4,67.20077476501464
4,6,67.247900390625
5,8,67.32467193603516
6,10,67.63288879394531
7,12,67.95848770141602
8,14,68.47417602539062
9,16,69.1473991394043
10,18,70.19936752319336
11,20,71.54138946533203
12,25,74.3022964477539
13,30,77.10824966430664
14,35,79.57794494628907
15,40,81.04175109863282
16,45,81.78705673217773
17,50,81.88944473266602
18,55,81.66195983886719
19,60,82.78899612426758
20,65,82.60582656860352
21,70,82.36741180419922
22,75,82.22791900634766
23,80,82.02991027832032
24,85,81.92480850219727
25,90,81.8783576965332
26,95,82.06792831420898
27,100,81.90583038330078
28,105,82.03277587890625
29,110,82.0589370727539
30,115,82.10676193237305
31,120,82.14954223632813
32,125,81.84738998413086
33,130,81.93114166259765
34,135,81.88338241577148
35,140,81.82158737182617
36,145,82.17394943237305
37,150,81.74188461303712
38,155,82.0733772277832
39,160,81.78567657470703
40,165,81.66600799560547
41,170,81.6538330078125
42,175,81.98151245117188
43,180,81.59704284667968
44,185,81.9251808166504
45,190,81.87378692626953
46,195,81.70309524536133
47,200,81.90419158935546
48,205,81.67772750854492
49,210,81.62361068725586
50,215,81.66183319091797
51,220,81.65428771972657
52,225,81.78157424926758
53,230,81.62183303833008
54,235,81.72831192016602
55,240,81.79523391723633
56,245,81.589306640625
57,250,81.53184585571289
58,255,81.47215118408204
59,260,81.70833053588868
60,265,81.51422576904297
61,270,81.49657287597657
62,275,81.82917633056641
63,280,81.44497375488281
64,285,81.55414199829102
65,290,81.55599670410156
66,295,81.61862182617188
67,300,81.47936248779297
68,305,81.45873260498047
69,310,81.32797241210938
70,315,81.29882354736328
71,320,81.37411346435547
72,325,81.09301452636718
73,330,81.48819427490234
74,335,81.5476692199707
75,340,81.14116592407227
76,345,81.18152465820313
77,350,81.08233871459962
78,355,81.16577072143555
79,360,81.33603439331054
80,365,81.37174835205079
81,370,81.31528396606446
82,375,81.23125991821288
83,380,81.14707641601562
84,385,81.3111671447754
85,390,81.48044891357422
86,395,81.32764511108398
87,400,81.35742721557617
88,405,81.27480621337891
89,410,81.46079864501954
90,415,81.10673446655274
91,420,81.21749496459961
92,425,81.15956192016601
93,430,80.97488784790039
94,435,81.184130859375
95,440,81.13850708007813
96,445,80.95051498413086
97,450,81.03874740600585
98,455,80.94366912841797
99,460,81.07634658813477
100,465,80.920361328125
101,470,81.1187355041504
102,475,80.86418075561524
103,480,81.17041549682617
104,485,81.03383865356446
105,490,80.94928512573242
106,495,80.84276885986328
107,500,81.05576934814454
