,epoch,average_angle_pc_weight
0,0,90.10484924316407
1,1,71.71125030517578
2,2,68.78622131347656
3,4,67.40684280395507
4,6,67.28615112304688
5,8,67.29962997436523
6,10,67.53561096191406
7,12,67.753759765625
8,14,68.13600540161133
9,16,68.87418594360352
10,18,69.6328353881836
11,20,70.85927124023438
12,25,73.94634857177735
13,30,77.08676681518554
14,35,79.66667404174805
15,40,80.43996887207031
16,45,81.18178863525391
17,50,81.27318496704102
18,55,81.85447616577149
19,60,81.9262939453125
20,65,82.23781280517578
21,70,82.06754760742187
22,75,82.2986442565918
23,80,82.38231506347657
24,85,82.41784744262695
25,90,82.24876708984375
26,95,82.23290176391602
27,100,82.32385635375977
28,105,82.20072479248047
29,110,82.1998519897461
30,115,82.06200866699218
31,120,81.98816452026367
32,125,81.95838470458985
33,130,81.87513961791993
34,135,81.98017807006836
35,140,81.89967651367188
36,145,81.71842651367187
37,150,82.01336059570312
38,155,81.86431579589843
39,160,81.65923080444335
40,165,81.96641616821289
41,170,82.0547966003418
42,175,82.1900535583496
43,180,81.91157150268555
44,185,81.64804000854492
45,190,81.88711166381836
46,195,81.70149612426758
47,200,81.60762252807618
48,205,81.60656127929687
49,210,81.41888427734375
50,215,81.60769882202149
51,220,81.33049163818359
52,225,81.63158493041992
53,230,81.47140426635742
54,235,81.49524459838867
55,240,81.48128204345703
56,245,81.4669303894043
57,250,81.66813507080079
58,255,81.3516456604004
59,260,81.69462356567382
60,265,81.67243957519531
61,270,81.38490753173828
62,275,81.4625358581543
63,280,81.53629913330079
64,285,81.52124328613282
65,290,81.51208419799805
66,295,81.56302108764649
67,300,81.36365509033203
68,305,81.34751968383789
69,310,81.59054183959961
70,315,81.57778930664062
71,320,81.70197677612305
72,325,81.5449935913086
73,330,81.49435119628906
74,335,81.38351135253906
75,340,81.26598663330078
76,345,81.40670623779297
77,350,81.59849700927734
78,355,81.27637023925782
79,360,81.23791427612305
80,365,81.43602905273437
81,370,81.31472396850586
82,375,81.26873245239258
83,380,81.20956268310547
84,385,81.20511322021484
85,390,81.15858535766601
86,395,81.12498626708984
87,400,81.05420379638672
88,405,80.97261428833008
89,410,80.9864387512207
90,415,81.0522361755371
91,420,81.00707321166992
92,425,80.97660064697266
93,430,81.11732330322266
94,435,81.2427001953125
95,440,81.3218376159668
96,445,81.19519805908203
97,450,81.16520919799805
98,455,81.08794555664062
99,460,81.09940719604492
100,465,80.93438186645508
101,470,81.15929718017578
102,475,81.0481803894043
103,480,81.00045013427734
104,485,80.96202926635742
105,490,81.04453582763672
106,495,81.04994583129883
107,500,81.12625503540039
