Epoch,Correct,Total,Accuracy
40,6461,36100,0.179
41,7294,36100,0.202
42,8647,36100,0.2395
43,9988,36100,0.2767
44,11102,36100,0.3075
45,11646,36100,0.3226
46,11951,36100,0.3311
47,12812,36100,0.3549
48,12468,36100,0.3454
49,13589,36100,0.3764
50,13956,36100,0.3866
51,14279,36100,0.3955
52,14853,36100,0.4114
53,16510,36100,0.4573
54,15682,36100,0.4344
55,15473,36100,0.4286
56,15761,36100,0.4366
57,15719,36100,0.4354
58,16744,36100,0.4638
59,17212,36100,0.4768
60,17116,36100,0.4741
61,18495,36100,0.5123
62,16969,36100,0.4701
63,19298,36100,0.5346
64,19538,36100,0.5412
65,19134,36100,0.53
66,19675,36100,0.545
67,19800,36100,0.5485
68,19338,36100,0.5357
69,20642,36100,0.5718
70,19783,36100,0.548
71,20829,36100,0.577
72,20954,36100,0.5804
73,20672,36100,0.5726
74,20633,36100,0.5716
75,21479,36100,0.595
76,22085,36100,0.6118
77,21923,36100,0.6073
78,22505,36100,0.6234
79,22192,36100,0.6147
80,22826,36100,0.6323
81,20824,36100,0.5768
82,23209,36100,0.6429
83,22425,36100,0.6212
84,22223,36100,0.6156
85,23201,36100,0.6427
86,23567,36100,0.6528
87,24074,36100,0.6669
88,23525,36100,0.6517
89,23515,36100,0.6514
90,23236,36100,0.6437
91,24604,36100,0.6816
92,25101,36100,0.6953
93,23566,36100,0.6528
94,23960,36100,0.6637
95,23693,36100,0.6563
96,24135,36100,0.6686
97,24945,36100,0.691
98,24223,36100,0.671
99,25443,36100,0.7048
