Epoch,Correct,Total,Accuracy
40,6398,13900,0.4603
41,6428,13900,0.4624
42,6928,13900,0.4984
43,7084,13900,0.5096
44,7180,13900,0.5165
45,7049,13900,0.5071
46,7287,13900,0.5242
47,7422,13900,0.534
48,7274,13900,0.5233
49,7553,13900,0.5434
50,7795,13900,0.5608
51,7663,13900,0.5513
52,8055,13900,0.5795
53,8374,13900,0.6024
54,8158,13900,0.5869
55,8209,13900,0.5906
56,8172,13900,0.5879
57,7983,13900,0.5743
58,8364,13900,0.6017
59,8500,13900,0.6115
60,8327,13900,0.5991
61,8886,13900,0.6393
62,8328,13900,0.5991
63,9088,13900,0.6538
64,9132,13900,0.657
65,9057,13900,0.6516
66,9343,13900,0.6722
67,8966,13900,0.645
68,8962,13900,0.6447
69,9251,13900,0.6655
70,8950,13900,0.6439
71,9398,13900,0.6761
72,9334,13900,0.6715
73,9432,13900,0.6786
74,9249,13900,0.6654
75,9547,13900,0.6868
76,9689,13900,0.6971
77,9454,13900,0.6801
78,9807,13900,0.7055
79,9861,13900,0.7094
80,9803,13900,0.7053
81,9132,13900,0.657
82,10041,13900,0.7224
83,9633,13900,0.693
84,9618,13900,0.6919
85,9937,13900,0.7149
86,10127,13900,0.7286
87,10345,13900,0.7442
88,10023,13900,0.7211
89,10193,13900,0.7333
90,10086,13900,0.7256
91,10330,13900,0.7432
92,10549,13900,0.7589
93,10163,13900,0.7312
94,10219,13900,0.7352
95,10105,13900,0.727
96,10119,13900,0.728
97,10462,13900,0.7527
98,10066,13900,0.7242
99,10734,13900,0.7722
