,epoch,average_angle_pc_weight
0,0,90.10127258300781
1,1,84.72022857666016
2,2,82.53024215698242
3,4,80.62077407836914
4,6,79.71244201660156
5,8,79.5143814086914
6,10,79.91304244995118
7,12,80.17370071411133
8,14,80.6022346496582
9,16,81.06007766723633
10,18,81.87457504272462
11,20,83.38422546386718
12,25,84.4994987487793
13,30,85.38528594970703
14,35,86.21194534301758
15,40,86.47860794067383
16,45,87.0749755859375
17,50,86.95579223632812
18,55,87.51939849853515
19,60,87.68894805908204
20,65,87.44510421752929
21,70,87.10308456420898
22,75,87.66918640136718
23,80,87.32225952148437
24,85,87.4857276916504
25,90,87.57617721557617
26,95,87.6942268371582
27,100,87.85517501831055
28,105,87.75502700805664
29,110,87.68977279663086
30,115,87.4378562927246
31,120,86.88396530151367
32,125,86.32258605957031
33,130,85.98787460327148
34,135,86.22695236206054
35,140,86.23658981323243
36,145,85.97573852539062
37,150,85.95157928466797
38,155,85.90069122314453
39,160,86.02942962646485
40,165,85.85757751464844
41,170,86.13480148315429
42,175,86.01702194213867
43,180,86.16271209716797
44,185,86.50404052734375
45,190,86.3964126586914
46,195,86.52056732177735
47,200,86.37778701782227
48,205,86.22433090209961
49,210,86.22115020751953
50,215,86.04033126831055
51,220,86.13474578857422
52,225,86.0152717590332
53,230,85.98610763549804
54,235,85.90092315673829
55,240,85.9504898071289
56,245,85.6633071899414
57,250,85.74947662353516
58,255,85.9128631591797
59,260,85.89897384643555
60,265,85.90651626586914
61,270,85.71886444091797
62,275,85.76711883544922
63,280,85.7875259399414
64,285,85.8503044128418
65,290,85.78582611083985
66,295,85.65799026489258
67,300,85.93118438720703
68,305,86.20714797973633
69,310,85.92324295043946
70,315,85.95384292602539
71,320,85.94147567749023
72,325,86.02319869995117
73,330,86.06631011962891
74,335,85.87356033325196
75,340,85.82525482177735
76,345,85.55352554321288
77,350,85.68431854248047
78,355,85.82790908813476
79,360,86.11612014770508
80,365,85.4726348876953
81,370,85.3575653076172
82,375,85.31788177490235
83,380,85.44077835083007
84,385,85.75772247314453
85,390,85.80305633544921
86,395,85.7487922668457
87,400,85.89874572753907
88,405,85.82216110229493
89,410,85.9503059387207
90,415,85.97522888183593
91,420,85.7701026916504
92,425,85.76414489746094
93,430,85.56327743530274
94,435,85.64276428222657
95,440,85.61892929077149
96,445,85.53739776611329
97,450,85.52359313964844
98,455,85.70627288818359
99,460,85.35990905761719
100,465,85.23474807739258
101,470,85.49565658569335
102,475,85.34697189331055
103,480,85.60837173461914
104,485,85.34537048339844
105,490,85.32980499267578
106,495,85.32509994506836
107,500,85.4195442199707
