Epoch,Correct,Total,Accuracy
10,109,10778,0.0101
11,85,10778,0.0079
12,99,10778,0.0092
13,118,10778,0.0109
14,117,10778,0.0109
15,142,10778,0.0132
16,160,10778,0.0148
17,162,10778,0.015
18,189,10778,0.0175
19,205,10778,0.019
20,237,10778,0.022
21,224,10778,0.0208
22,299,10778,0.0277
23,310,10778,0.0288
24,367,10778,0.0341
25,408,10778,0.0379
26,417,10778,0.0387
27,450,10778,0.0418
28,481,10778,0.0446
29,515,10778,0.0478
30,516,10778,0.0479
31,516,10778,0.0479
32,518,10778,0.0481
33,445,10778,0.0413
34,594,10778,0.0551
35,624,10778,0.0579
36,541,10778,0.0502
37,580,10778,0.0538
38,576,10778,0.0534
39,577,10778,0.0535
40,513,10778,0.0476
41,615,10778,0.0571
42,554,10778,0.0514
43,579,10778,0.0537
44,575,10778,0.0533
45,589,10778,0.0546
46,570,10778,0.0529
47,563,10778,0.0522
48,493,10778,0.0457
49,481,10778,0.0446
50,591,10778,0.0548
51,481,10778,0.0446
52,494,10778,0.0458
53,472,10778,0.0438
54,507,10778,0.047
55,498,10778,0.0462
56,526,10778,0.0488
57,557,10778,0.0517
58,518,10778,0.0481
59,461,10778,0.0428
60,521,10778,0.0483
61,574,10778,0.0533
62,552,10778,0.0512
63,560,10778,0.052
64,544,10778,0.0505
65,553,10778,0.0513
66,523,10778,0.0485
67,509,10778,0.0472
68,543,10778,0.0504
69,429,10778,0.0398
70,503,10778,0.0467
71,611,10778,0.0567
72,548,10778,0.0508
73,462,10778,0.0429
74,532,10778,0.0494
75,541,10778,0.0502
76,568,10778,0.0527
77,530,10778,0.0492
78,579,10778,0.0537
79,496,10778,0.046
80,488,10778,0.0453
81,457,10778,0.0424
82,471,10778,0.0437
83,531,10778,0.0493
84,605,10778,0.0561
85,463,10778,0.043
86,482,10778,0.0447
87,384,10778,0.0356
88,412,10778,0.0382
89,378,10778,0.0351
90,409,10778,0.0379
91,449,10778,0.0417
92,293,10778,0.0272
93,280,10778,0.026
94,347,10778,0.0322
95,382,10778,0.0354
96,374,10778,0.0347
97,556,10778,0.0516
98,357,10778,0.0331
99,331,10778,0.0307
