epoch,Train_acc_zerobias,Train_acc_org_zerobias,Test_acc_zerobias
0,44.138333333333335,66.5,67.4
1,60.07333333333334,93.26333333333334,93.86
2,61.916666666666664,96.25833333333334,96.46000000000001
4,62.83,97.72333333333333,97.75
6,63.205,98.30499999999999,98.18
8,63.403333333333336,98.58833333333334,98.46000000000001
10,63.54666666666666,98.73166666666665,98.6
12,63.60666666666667,98.74833333333333,98.66
14,63.693333333333335,98.76166666666667,98.6
16,63.66333333333334,98.585,98.34
18,63.66166666666667,98.32833333333333,98.19
20,63.60666666666667,98.055,97.82
25,63.565000000000005,97.53833333333334,97.38
30,63.696666666666665,97.44833333333334,97.31
35,63.498333333333335,96.82166666666666,96.55
40,63.43833333333333,96.54166666666667,96.14
45,63.355,96.36833333333334,96.14
50,63.431666666666665,96.32333333333334,96.02000000000001
55,63.160000000000004,96.07333333333334,95.92
60,63.29666666666667,95.88833333333334,95.57
65,63.195,95.64,95.62
70,62.94833333333333,95.095,94.95
75,62.93333333333333,95.01166666666667,94.96
80,62.89333333333333,95.05166666666666,94.62
85,62.815,94.87166666666667,94.82000000000001
90,62.805,94.64833333333334,94.41000000000001
95,62.6,94.51666666666667,94.48
100,62.53833333333333,94.25666666666666,94.23
105,62.44666666666666,94.15666666666667,94.21000000000001
110,62.419999999999995,94.20666666666668,94.1
115,62.56333333333334,94.40166666666666,94.43
120,62.755,94.32333333333334,93.93
125,62.373333333333335,93.95666666666666,93.73
130,62.29333333333334,93.73333333333333,93.83
135,62.39,93.88833333333334,93.8
140,62.35666666666667,93.875,93.74
145,62.25166666666667,93.70833333333334,93.54
150,62.275000000000006,93.695,93.43
155,62.12,93.56333333333333,93.51
160,62.17166666666667,93.64333333333333,93.32000000000001
165,62.32,93.895,93.8
170,62.256666666666675,93.53,93.62
175,62.221666666666664,93.55499999999999,93.72
180,62.02166666666666,93.27833333333334,93.57
185,62.015,93.11833333333334,93.44
190,62.031666666666666,93.11166666666666,93.28999999999999
195,62.13833333333333,93.25333333333333,93.35
200,62.175000000000004,93.25166666666667,93.14
205,62.25166666666667,93.38499999999999,93.11
210,62.21666666666666,93.37666666666667,93.43
215,62.32666666666666,93.54833333333333,93.14
220,62.37166666666667,93.50666666666667,93.21000000000001
225,62.256666666666675,93.45666666666666,93.49
230,62.35666666666667,93.42,93.46
235,62.14166666666666,93.05,92.95
240,62.321666666666665,93.24,93.04
245,62.221666666666664,93.34,93.22
250,62.35666666666667,93.31333333333333,93.12
255,62.34833333333333,93.14166666666667,93.06
260,62.16166666666667,92.89333333333335,93.0
265,62.18833333333333,92.91666666666667,93.08999999999999
270,62.125,92.845,92.96
275,62.28666666666667,92.965,93.08
280,62.31833333333333,93.15166666666667,92.82000000000001
285,62.501666666666665,93.47333333333333,93.25
290,62.4,93.33166666666666,93.17
295,62.27666666666667,92.89,92.71000000000001
300,62.49166666666667,93.23833333333333,92.99
305,62.375,93.07833333333333,92.67
310,62.483333333333334,93.10000000000001,93.02
315,62.62166666666666,93.19,93.10000000000001
320,62.36166666666667,93.01833333333333,93.24
325,62.413333333333334,93.13333333333334,93.35
330,62.501666666666665,92.865,93.14
335,62.63166666666666,93.16833333333334,93.4
340,62.406666666666666,92.90333333333334,93.32000000000001
345,62.425,92.81833333333334,93.30000000000001
350,62.33833333333333,92.77166666666666,93.14
355,62.531666666666666,92.95666666666666,93.25
360,62.505,93.04333333333334,93.5
365,62.403333333333336,92.89500000000001,93.06
370,62.57166666666667,93.03833333333333,93.38
375,62.4,92.64,92.9
380,62.760000000000005,93.03333333333333,93.15
385,62.59166666666667,92.94166666666666,93.51
390,62.71666666666667,92.90333333333334,93.21000000000001
395,62.63833333333333,93.13833333333334,93.01
400,62.53833333333333,92.65333333333334,92.78999999999999
405,62.54333333333333,92.82833333333333,93.12
410,62.47666666666667,92.61666666666667,92.69
415,62.486666666666665,92.68833333333333,92.84
420,62.480000000000004,92.65333333333334,92.58999999999999
425,62.405,92.62333333333333,92.71000000000001
430,62.568333333333335,92.805,92.74
435,62.635,92.72,92.84
440,62.52166666666666,92.675,92.56
445,62.68333333333334,92.81166666666667,92.78999999999999
450,62.89666666666667,93.13166666666667,93.23
455,62.513333333333335,92.67333333333333,92.57
460,62.70666666666666,93.05666666666667,93.21000000000001
465,62.82,93.045,93.2
470,62.866666666666674,93.04333333333334,93.17999999999999
475,62.85166666666666,93.10000000000001,93.31
480,62.870000000000005,93.05499999999999,93.28
485,62.916666666666664,93.18666666666667,93.36
490,62.83833333333333,93.085,93.60000000000001
495,62.873333333333335,93.11166666666666,93.45
500,62.89833333333333,93.04166666666667,93.33
