,acc_class
0,0.43549999594688416
1,0.241799995303154
2,0.40639999508857727
3,0.3498999774456024
4,0.561199963092804
5,0.42260000109672546
6,0.4404999911785126
7,0.44419997930526733
8,0.6780999898910522
9,0.38259997963905334
10,0.46859997510910034
11,0.48559999465942383
12,0.32679998874664307
13,0.5467999577522278
14,0.6916999816894531
15,0.43629997968673706
16,0.6559999585151672
17,0.4843999743461609
18,0.4388999938964844
19,0.6286999583244324
20,0.6125999689102173
21,0.38679999113082886
22,0.3870999813079834
23,0.2874000072479248
24,0.29179999232292175
25,0.4526999890804291
26,0.6474999785423279
27,0.429999977350235
28,0.40959998965263367
29,0.4754999876022339
30,0.5537999868392944
31,0.2554999887943268
32,0.2928999960422516
33,0.5891000032424927
34,0.5874999761581421
35,0.5414000153541565
36,0.5133000016212463
37,0.7389999628067017
38,0.49709999561309814
39,0.49699997901916504
40,0.42890000343322754
41,0.29899999499320984
42,0.5358999967575073
43,0.590399980545044
44,0.5777999758720398
45,0.27709999680519104
46,0.6114999651908875
47,0.4162999987602234
48,0.5999999642372131
49,0.32729998230934143
50,0.4626999795436859
51,0.5911999940872192
52,0.5870999693870544
53,0.42149999737739563
54,0.6703000068664551
55,0.5018999576568604
56,0.6329999566078186
57,0.6617000102996826
58,0.7075999975204468
59,0.4357999861240387
60,0.5041999816894531
61,0.5248000025749207
62,0.5855000019073486
63,0.4682999849319458
64,0.45239999890327454
65,0.4077000021934509
66,0.566100001335144
67,0.743399977684021
68,0.5108000040054321
69,0.590499997138977
70,0.3075000047683716
71,0.5388000011444092
72,0.4813999831676483
73,0.623199999332428
74,0.31459999084472656
75,0.37779998779296875
76,0.3409000039100647
77,0.4851999878883362
78,0.4861999750137329
79,0.28790000081062317
80,0.1973000019788742
81,0.4075999855995178
82,0.4396999776363373
83,0.38099998235702515
84,0.44859999418258667
85,0.3107999861240387
86,0.30979999899864197
87,0.5464000105857849
88,0.4211999773979187
89,0.44290000200271606
90,0.5471000075340271
91,0.2615000009536743
92,0.49149999022483826
93,0.698199987411499
94,0.3849000036716461
95,0.5777999758720398
96,0.5300999879837036
97,0.4544000029563904
98,0.5899999737739563
99,0.3271999955177307
100,0.30969998240470886
101,0.5166999697685242
102,0.5999999642372131
103,0.4705999791622162
104,0.4389999806880951
105,0.6384999752044678
106,0.4514999985694885
107,0.5392000079154968
108,0.21809999644756317
109,0.5475999712944031
110,0.4593999981880188
111,0.45089998841285706
112,0.37700000405311584
113,0.32760000228881836
114,0.4357999861240387
115,0.5654999613761902
116,0.3967999815940857
117,0.28769999742507935
118,0.1964999884366989
119,0.5049999952316284
120,0.4781000018119812
121,0.3743000030517578
122,0.43199998140335083
123,0.590499997138977
124,0.3852999806404114
125,0.45909997820854187
126,0.4481000006198883
127,0.3865000009536743
128,0.42659997940063477
129,0.5338999629020691
130,0.6111999750137329
131,0.6344000101089478
132,0.5
133,0.3431999981403351
134,0.34689998626708984
135,0.6072999835014343
136,0.2856999933719635
137,0.5870999693870544
138,0.3725000023841858
139,0.4034999907016754
140,0.6373999714851379
141,0.42989999055862427
142,0.30539998412132263
143,0.5498999953269958
144,0.45170000195503235
145,0.5047999620437622
146,0.5340999960899353
147,0.4616999924182892
148,0.35569998621940613
149,0.5352999567985535
150,0.5810999870300293
151,0.4772000014781952
152,0.6538999676704407
153,0.4375999867916107
154,0.43619999289512634
155,0.38269999623298645
156,0.3917999863624573
157,0.5719999670982361
158,0.554099977016449
159,0.4989999830722809
160,0.4666999876499176
161,0.4932999908924103
162,0.521399974822998
163,0.5730000138282776
164,0.42879998683929443
165,0.4652999937534332
166,0.33069998025894165
167,0.710599958896637
168,0.5745999813079834
169,0.49390000104904175
170,0.6043999791145325
171,0.4235000014305115
172,0.5336999893188477
173,0.4799000024795532
174,0.2565999925136566
175,0.779699981212616
176,0.4088999927043915
177,0.35339999198913574
178,0.3206999897956848
179,0.44769999384880066
180,0.49079999327659607
181,0.36569997668266296
182,0.44209998846054077
183,0.5727999806404114
184,0.4763000011444092
185,0.43609997630119324
186,0.6105999946594238
187,0.47609999775886536
188,0.5493000149726868
189,0.3181000053882599
190,0.4870999753475189
191,0.7475000023841858
192,0.4357999861240387
193,0.5083000063896179
194,0.3361999988555908
195,0.5030999779701233
196,0.590499997138977
197,0.37109997868537903
198,0.3294000029563904
199,0.4318999946117401
