,pca_variance_class
0,0.8870749064595352
1,0.8898223689352454
2,0.8909081190727757
3,0.7722980661097705
4,0.9095582882588518
5,0.8880317604229786
6,0.9202855911720526
7,0.91794894312921
8,0.9016595542567786
9,0.9031275852479355
