Epoch,Correct,Total,Accuracy
10,1056,18082,0.0584
11,1154,18082,0.0638
12,1248,18082,0.069
13,1403,18082,0.0776
14,1651,18082,0.0913
15,1772,18082,0.098
16,1951,18082,0.1079
17,2130,18082,0.1178
18,2307,18082,0.1276
19,2541,18082,0.1405
20,2617,18082,0.1447
21,2650,18082,0.1466
22,2951,18082,0.1632
23,2870,18082,0.1587
24,2893,18082,0.16
25,2863,18082,0.1583
26,3024,18082,0.1672
27,3001,18082,0.166
28,2973,18082,0.1644
29,3163,18082,0.1749
30,3088,18082,0.1708
31,3389,18082,0.1874
32,3478,18082,0.1923
33,3478,18082,0.1923
34,3421,18082,0.1892
35,3580,18082,0.198
36,3636,18082,0.2011
37,3743,18082,0.207
38,3700,18082,0.2046
39,3928,18082,0.2172
40,3508,18082,0.194
41,4119,18082,0.2278
42,3879,18082,0.2145
43,3667,18082,0.2028
44,3993,18082,0.2208
45,4224,18082,0.2336
46,3473,18082,0.1921
47,4090,18082,0.2262
48,4524,18082,0.2502
49,4473,18082,0.2474
50,4523,18082,0.2501
51,3796,18082,0.2099
52,4502,18082,0.249
53,4764,18082,0.2635
54,4436,18082,0.2453
55,4497,18082,0.2487
56,3247,18082,0.1796
57,4415,18082,0.2442
58,4147,18082,0.2293
59,4437,18082,0.2454
60,4790,18082,0.2649
61,4013,18082,0.2219
62,4330,18082,0.2395
63,4816,18082,0.2663
64,3206,18082,0.1773
65,4804,18082,0.2657
66,3880,18082,0.2146
67,3988,18082,0.2206
68,3669,18082,0.2029
69,4839,18082,0.2676
70,4899,18082,0.2709
71,4168,18082,0.2305
72,5094,18082,0.2817
73,4637,18082,0.2564
74,4801,18082,0.2655
75,4947,18082,0.2736
76,4905,18082,0.2713
77,4822,18082,0.2667
78,4786,18082,0.2647
79,4413,18082,0.2441
80,4517,18082,0.2498
81,5312,18082,0.2938
82,5010,18082,0.2771
83,4791,18082,0.265
84,4930,18082,0.2726
85,4808,18082,0.2659
86,5160,18082,0.2854
87,3797,18082,0.21
88,4790,18082,0.2649
89,5080,18082,0.2809
90,4996,18082,0.2763
91,4964,18082,0.2745
92,5110,18082,0.2826
93,5206,18082,0.2879
94,4985,18082,0.2757
95,4502,18082,0.249
96,4885,18082,0.2702
97,4761,18082,0.2633
98,4385,18082,0.2425
99,4642,18082,0.2567
