Epoch,Correct,Total,Accuracy
40,23416,27454,0.8529
41,24071,27454,0.8768
42,24517,27454,0.893
43,24728,27454,0.9007
44,24642,27454,0.8976
45,24452,27454,0.8907
46,24728,27454,0.9007
47,24549,27454,0.8942
48,23898,27454,0.8705
49,24692,27454,0.8994
50,24663,27454,0.8983
51,24597,27454,0.8959
52,24404,27454,0.8889
53,24613,27454,0.8965
54,24998,27454,0.9105
55,24466,27454,0.8912
56,24581,27454,0.8954
57,24323,27454,0.886
58,24169,27454,0.8803
59,24541,27454,0.8939
60,21972,27454,0.8003
61,24462,27454,0.891
62,24849,27454,0.9051
63,24593,27454,0.8958
64,24671,27454,0.8986
65,24616,27454,0.8966
66,24765,27454,0.9021
67,24604,27454,0.8962
68,24225,27454,0.8824
69,24004,27454,0.8743
70,24304,27454,0.8853
71,23784,27454,0.8663
72,24616,27454,0.8966
73,23745,27454,0.8649
74,24491,27454,0.8921
75,24194,27454,0.8813
76,24176,27454,0.8806
77,24564,27454,0.8947
78,24258,27454,0.8836
79,23378,27454,0.8515
80,23924,27454,0.8714
81,24284,27454,0.8845
82,24329,27454,0.8862
83,24670,27454,0.8986
84,24649,27454,0.8978
85,24641,27454,0.8975
86,24503,27454,0.8925
87,24390,27454,0.8884
88,24372,27454,0.8877
89,24110,27454,0.8782
90,24237,27454,0.8828
91,24090,27454,0.8775
92,24376,27454,0.8879
93,24034,27454,0.8754
94,24644,27454,0.8976
95,24501,27454,0.8924
96,24262,27454,0.8837
97,24306,27454,0.8853
98,24443,27454,0.8903
99,24253,27454,0.8834
