Epoch,Correct,Total,Accuracy
40,615,32546,0.0189
41,563,32546,0.0173
42,556,32546,0.0171
43,564,32546,0.0173
44,598,32546,0.0184
45,601,32546,0.0185
46,637,32546,0.0196
47,661,32546,0.0203
48,789,32546,0.0242
49,729,32546,0.0224
50,681,32546,0.0209
51,739,32546,0.0227
52,787,32546,0.0242
53,709,32546,0.0218
54,710,32546,0.0218
55,786,32546,0.0242
56,741,32546,0.0228
57,743,32546,0.0228
58,805,32546,0.0247
59,737,32546,0.0226
60,993,32546,0.0305
61,740,32546,0.0227
62,729,32546,0.0224
63,754,32546,0.0232
64,765,32546,0.0235
65,683,32546,0.021
66,702,32546,0.0216
67,695,32546,0.0214
68,763,32546,0.0234
69,761,32546,0.0234
70,720,32546,0.0221
71,769,32546,0.0236
72,670,32546,0.0206
73,807,32546,0.0248
74,711,32546,0.0218
75,677,32546,0.0208
76,664,32546,0.0204
77,645,32546,0.0198
78,641,32546,0.0197
79,753,32546,0.0231
80,693,32546,0.0213
81,677,32546,0.0208
82,636,32546,0.0195
83,622,32546,0.0191
84,628,32546,0.0193
85,659,32546,0.0202
86,626,32546,0.0192
87,645,32546,0.0198
88,674,32546,0.0207
89,712,32546,0.0219
90,667,32546,0.0205
91,660,32546,0.0203
92,657,32546,0.0202
93,649,32546,0.0199
94,613,32546,0.0188
95,653,32546,0.0201
96,647,32546,0.0199
97,659,32546,0.0202
98,687,32546,0.0211
99,663,32546,0.0204
