,acc_class
0,0.234
1,0.52
2,0.262
3,0.036
4,0.216
5,0.032
6,0.094
7,0.004
8,0.174
9,0.126
10,0.026
11,0.024
12,0.306
13,0.3
14,0.15
15,0.024
16,0.002
17,0.02
18,0.272
19,0.036
20,0.066
21,0.178
22,0.344
23,0.34
24,0.03
25,0.122
26,0.086
27,0.016
28,0.088
29,0.016
30,0.044
31,0.364
32,0.05
33,0.002
34,0.14
35,0.038
36,0.116
37,0.048
38,0.09
39,0.11
40,0.0
41,0.09
42,0.014
43,0.06
44,0.168
45,0.162
46,0.016
47,0.042
48,0.02
49,0.044
50,0.102
51,0.018
52,0.178
53,0.08
54,0.004
55,0.31
56,0.054
57,0.138
58,0.276
59,0.006
60,0.292
61,0.116
62,0.026
63,0.06
64,0.002
65,0.094
66,0.178
67,0.0
68,0.132
69,0.136
70,0.052
71,0.034
72,0.044
73,0.014
74,0.12
75,0.028
76,0.01
77,0.09
78,0.34
79,0.006
80,0.014
81,0.138
82,0.106
83,0.138
84,0.06
85,0.022
86,0.074
87,0.164
88,0.0
89,0.078
90,0.14
91,0.088
92,0.004
93,0.502
94,0.02
95,0.064
96,0.1
97,0.146
98,0.1
99,0.004
100,0.01
101,0.184
102,0.0
103,0.494
104,0.018
105,0.26
106,0.05
107,0.208
108,0.082
109,0.046
110,0.036
111,0.298
112,0.174
113,0.018
114,0.028
115,0.242
116,0.084
117,0.042
118,0.152
119,0.08
120,0.05
121,0.034
122,0.0
123,0.088
124,0.268
125,0.004
126,0.232
127,0.008
128,0.31
129,0.004
130,0.028
131,0.0
132,0.038
133,0.242
134,0.064
135,0.016
136,0.028
137,0.018
138,0.054
139,0.02
140,0.128
141,0.016
142,0.016
143,0.188
144,0.014
145,0.244
146,0.18
147,0.008
148,0.246
149,0.008
150,0.056
151,0.03
152,0.024
153,0.062
154,0.326
155,0.034
156,0.004
157,0.038
158,0.002
159,0.006
160,0.0
161,0.002
162,0.104
163,0.072
164,0.094
165,0.242
166,0.15
167,0.244
168,0.012
169,0.126
170,0.18
171,0.008
172,0.01
173,0.342
174,0.016
175,0.004
176,0.218
177,0.224
178,0.386
179,0.04
180,0.054
181,0.128
182,0.258
183,0.272
184,0.106
185,0.002
186,0.386
187,0.328
188,0.178
189,0.166
190,0.24
191,0.332
192,0.234
193,0.258
194,0.132
195,0.052
196,0.254
197,0.15
198,0.092
199,0.142
