,number_pca_components_class
0,11
1,18
2,20
3,22
4,18
5,25
6,23
7,18
8,18
9,23
10,20
11,23
12,21
13,10
14,15
15,22
16,23
17,23
18,15
19,21
20,19
21,21
22,16
23,10
24,22
25,24
26,24
27,25
28,24
29,25
30,24
31,20
32,25
33,25
34,21
35,23
36,14
37,16
38,17
39,16
40,20
41,21
42,19
43,18
44,15
45,13
46,18
47,22
48,27
49,25
50,20
51,24
52,17
53,25
54,25
55,19
56,22
57,21
58,21
59,21
60,13
61,20
62,18
63,18
64,23
65,20
66,19
67,24
68,20
69,20
70,13
71,16
72,18
73,19
74,20
75,23
76,26
77,19
78,16
79,21
80,20
81,15
82,18
83,17
84,23
85,19
86,19
87,19
88,23
89,21
90,11
91,22
92,21
93,19
94,12
95,17
96,18
97,21
98,22
99,22
100,23
101,14
102,24
103,11
104,22
105,19
106,23
107,17
108,18
109,19
110,22
111,13
112,15
113,19
114,23
115,11
116,13
117,20
118,19
119,22
120,20
121,14
122,22
123,21
124,11
125,19
126,15
127,22
128,16
129,20
130,19
131,22
132,17
133,12
134,16
135,17
136,25
137,20
138,15
139,23
140,19
141,21
142,22
143,23
144,23
145,12
146,14
147,24
148,16
149,19
150,24
151,20
152,20
153,12
154,14
155,20
156,23
157,17
158,23
159,21
160,25
161,21
162,22
163,16
164,20
165,21
166,11
167,17
168,19
169,17
170,18
171,25
172,22
173,16
174,23
175,23
176,18
177,18
178,16
179,21
180,17
181,20
182,16
183,18
184,12
185,21
186,11
187,11
188,16
189,13
190,19
191,14
192,12
193,16
194,16
195,18
196,14
197,17
198,14
199,17
