,number_pca_components_class
0,11
1,22
2,23
3,24
4,22
5,26
6,22
7,20
8,20
9,24
10,21
11,25
12,23
13,10
14,19
15,24
16,24
17,23
18,19
19,23
20,21
21,23
22,19
23,12
24,23
25,25
26,26
27,26
28,26
29,26
30,26
31,23
32,25
33,28
34,24
35,24
36,16
37,19
38,19
39,18
40,21
41,23
42,18
43,20
44,18
45,17
46,20
47,24
48,28
49,26
50,23
51,25
52,21
53,27
54,25
55,19
56,24
57,24
58,22
59,23
60,17
61,22
62,19
63,19
64,22
65,21
66,21
67,25
68,22
69,22
70,16
71,17
72,19
73,21
74,23
75,24
76,26
77,22
78,19
79,22
80,21
81,20
82,21
83,18
84,25
85,21
86,20
87,21
88,23
89,22
90,12
91,23
92,23
93,22
94,13
95,18
96,20
97,23
98,24
99,24
100,24
101,16
102,25
103,14
104,23
105,21
106,24
107,19
108,20
109,20
110,23
111,18
112,17
113,20
114,24
115,12
116,17
117,22
118,22
119,24
120,22
121,17
122,23
123,23
124,13
125,20
126,19
127,22
128,18
129,22
130,19
131,23
132,18
133,16
134,19
135,18
136,24
137,21
138,17
139,23
140,21
141,21
142,23
143,24
144,25
145,14
146,17
147,24
148,17
149,21
150,23
151,20
152,21
153,13
154,17
155,21
156,24
157,19
158,24
159,22
160,26
161,22
162,23
163,18
164,22
165,23
166,14
167,20
168,21
169,18
170,19
171,25
172,23
173,18
174,24
175,24
176,20
177,21
178,20
179,22
180,18
181,22
182,20
183,21
184,14
185,22
186,12
187,12
188,18
189,16
190,23
191,18
192,16
193,19
194,18
195,20
196,19
197,19
198,16
199,19
