Epoch,Correct,Total,Accuracy
10,3124,36100,0.0865
11,2917,36100,0.0808
12,2883,36100,0.0799
13,2877,36100,0.0797
14,3095,36100,0.0857
15,3326,36100,0.0921
16,3515,36100,0.0974
17,3628,36100,0.1005
18,3992,36100,0.1106
19,4299,36100,0.1191
20,4663,36100,0.1292
21,5200,36100,0.144
22,5426,36100,0.1503
23,5917,36100,0.1639
24,6055,36100,0.1677
25,6495,36100,0.1799
26,6564,36100,0.1818
27,6449,36100,0.1786
28,6988,36100,0.1936
29,7557,36100,0.2093
30,7475,36100,0.2071
31,7914,36100,0.2192
32,7612,36100,0.2109
33,7907,36100,0.219
34,8045,36100,0.2229
35,8273,36100,0.2292
36,8345,36100,0.2312
37,8045,36100,0.2229
38,8199,36100,0.2271
39,8537,36100,0.2365
40,8412,36100,0.233
41,8947,36100,0.2478
42,8954,36100,0.248
43,9194,36100,0.2547
44,8850,36100,0.2452
45,9125,36100,0.2528
46,9017,36100,0.2498
47,8916,36100,0.247
48,9229,36100,0.2557
49,9694,36100,0.2685
50,9148,36100,0.2534
51,9080,36100,0.2515
52,8910,36100,0.2468
53,9730,36100,0.2695
54,9628,36100,0.2667
55,9458,36100,0.262
56,9676,36100,0.268
57,9333,36100,0.2585
58,9930,36100,0.2751
59,9612,36100,0.2663
60,9573,36100,0.2652
61,10038,36100,0.2781
62,9879,36100,0.2737
63,9773,36100,0.2707
64,9770,36100,0.2706
65,10316,36100,0.2858
66,9951,36100,0.2757
67,9756,36100,0.2702
68,9965,36100,0.276
69,9593,36100,0.2657
70,10605,36100,0.2938
71,10445,36100,0.2893
72,10331,36100,0.2862
73,10565,36100,0.2927
74,10414,36100,0.2885
75,10802,36100,0.2992
76,9369,36100,0.2595
77,10432,36100,0.289
78,8061,36100,0.2233
79,9659,36100,0.2676
80,9836,36100,0.2725
81,9943,36100,0.2754
82,8862,36100,0.2455
83,10402,36100,0.2881
84,9071,36100,0.2513
85,10526,36100,0.2916
86,10143,36100,0.281
87,9918,36100,0.2747
88,10345,36100,0.2866
89,10149,36100,0.2811
90,9345,36100,0.2589
91,10781,36100,0.2986
92,10297,36100,0.2852
93,9487,36100,0.2628
94,10542,36100,0.292
95,10367,36100,0.2872
96,10628,36100,0.2944
97,9950,36100,0.2756
98,9990,36100,0.2767
99,10928,36100,0.3027
