epoch,Train_accuracy,Train_accuracy_org,Test_accuracy
41,23.76,71.81666666666666,72.43
42,25.264999999999997,73.14500000000001,73.88
43,25.64666666666667,73.21166666666666,73.88
44,26.040000000000003,79.13,79.57
45,26.38,78.705,78.91
46,26.713333333333335,69.54666666666667,70.7
47,26.965,73.245,73.79
48,27.22,72.94166666666668,72.96000000000001
49,27.431666666666665,72.21833333333333,72.66
50,27.743333333333332,66.95666666666666,66.79
51,27.903333333333336,61.41,62.029999999999994
52,27.818333333333335,59.763333333333335,59.68
53,27.834999999999997,61.10666666666666,60.83
54,27.41,54.93666666666667,54.24
55,27.24,63.739999999999995,62.81
56,27.118333333333332,60.22333333333333,60.480000000000004
57,26.590000000000003,55.010000000000005,53.13
58,25.923333333333332,54.861666666666665,54.0
59,25.735000000000003,53.20666666666667,52.1
60,25.548333333333336,52.93833333333333,52.01
61,25.253333333333334,53.02333333333333,52.839999999999996
62,24.731666666666666,45.95166666666667,45.59
63,24.406666666666666,54.99333333333334,54.50000000000001
64,25.006666666666668,53.295,52.370000000000005
65,24.53333333333333,46.255,45.4
66,24.060000000000002,36.553333333333335,36.14
67,24.23,53.055,51.800000000000004
68,23.926666666666666,45.77333333333333,45.129999999999995
69,23.315,44.495000000000005,43.309999999999995
70,23.97833333333333,42.12166666666667,42.24
71,23.811666666666667,48.71666666666667,47.71
72,23.101666666666667,44.76,43.76
73,23.095,46.44833333333334,45.6
74,22.076666666666668,43.69833333333333,42.65
75,22.585,43.10666666666666,43.22
76,22.293333333333333,47.349999999999994,47.42
77,22.34166666666667,38.87833333333333,38.4
78,22.581666666666667,46.90833333333334,45.9
79,22.488333333333333,45.483333333333334,44.54
80,21.709999999999997,36.64833333333333,36.27
81,21.513333333333335,44.54833333333333,44.6
82,21.884999999999998,34.656666666666666,34.54
83,21.953333333333333,37.28,37.12
84,22.36,42.93833333333333,43.39
85,22.14666666666667,44.693333333333335,43.95
86,22.32,48.388333333333335,48.14
87,21.751666666666665,36.75,35.46
88,20.5,48.875,49.13
89,21.041666666666668,35.236666666666665,34.5
90,21.528333333333332,39.001666666666665,38.51
91,21.513333333333335,35.18,35.25
92,20.665,36.445,36.39
93,20.756666666666668,40.13166666666667,39.15
94,20.191666666666666,41.68,40.43
95,19.865,36.655,36.27
96,18.188333333333333,37.955,37.28
97,19.163333333333334,35.888333333333335,36.03
98,19.23,37.31166666666667,36.51
99,17.62833333333333,39.105000000000004,39.75
100,18.72833333333333,29.226666666666667,28.58
