epoch,Train_acc_withbias,Train_acc_org_withbias,Test_acc_withbias,Train_acc_zerobias,Train_acc_org_zerobias,Test_acc_zerobias
0,12.374,14.02,14.09,19.264,25.253999999999998,25.509999999999998
1,18.278,23.794,24.25,18.146,23.702,24.310000000000002
2,22.31,30.108,29.99,23.518,32.128,31.900000000000002
4,26.291999999999998,36.544,36.53,28.336,39.7,40.160000000000004
6,29.258,40.92,40.339999999999996,31.296000000000003,43.944,43.91
8,31.588,43.786,43.120000000000005,33.594,47.038000000000004,45.85
10,33.608,46.158,44.73,35.458,48.998000000000005,47.199999999999996
12,35.39,47.896,45.410000000000004,37.184,50.698,48.04
14,37.14,49.528,46.1,38.612,51.878,48.36
16,38.728,50.751999999999995,46.45,40.076,52.86,48.47
18,40.326,51.80200000000001,46.58,41.424,53.6,47.910000000000004
20,41.906,52.624,46.29,42.784,54.059999999999995,47.589999999999996
25,45.07,53.961999999999996,45.7,45.896,55.02,46.86
30,47.948,54.602,44.67,48.494,55.291999999999994,45.550000000000004
35,50.168,54.742000000000004,43.4,50.480000000000004,55.208,44.13
40,51.562,55.022000000000006,42.83,51.624,55.162,43.059999999999995
45,52.547999999999995,55.162,42.71,52.81,55.334,42.809999999999995
50,54.728,56.206,42.1,54.794,56.267999999999994,42.38
55,58.022,57.094,42.230000000000004,58.108000000000004,57.236,42.19
60,60.532,57.682,42.04,60.742,57.898,42.19
65,63.480000000000004,58.754,41.71,63.617999999999995,58.896,41.86
70,66.44200000000001,60.748000000000005,42.309999999999995,66.546,60.782000000000004,42.199999999999996
75,69.37,62.072,42.620000000000005,69.402,62.09400000000001,42.9
80,70.95,62.394000000000005,42.33,70.89,62.354,42.480000000000004
85,71.194,62.868,42.86,71.292,62.936,42.86
90,73.652,63.534,42.57,73.734,63.612,42.47
95,74.578,63.92400000000001,42.18,74.69,64.01599999999999,42.36
100,76.416,64.668,42.089999999999996,76.496,64.782,42.199999999999996
105,76.07000000000001,64.294,42.309999999999995,76.118,64.362,42.36
110,77.55199999999999,64.904,42.51,77.606,64.89399999999999,42.68
115,79.36999999999999,65.42,42.68,79.464,65.482,42.61
120,79.05799999999999,65.544,43.580000000000005,79.128,65.57,43.32
125,81.322,65.694,42.52,81.356,65.738,42.69
130,80.662,65.19200000000001,42.8,80.768,65.292,42.92
135,80.976,66.01599999999999,42.54,81.028,66.078,42.58
140,83.312,65.96600000000001,41.730000000000004,83.356,65.994,41.69
145,82.77,66.27,42.36,82.744,66.36,42.480000000000004
150,84.578,66.366,42.35,84.562,66.416,42.58
155,84.74199999999999,66.60199999999999,42.230000000000004,84.774,66.622,42.26
160,86.268,66.93,42.67,86.292,67.04,42.83
165,86.26599999999999,67.06400000000001,43.24,86.356,67.11,43.269999999999996
170,84.5,66.77199999999999,42.42,84.55799999999999,66.78399999999999,42.6
175,84.97200000000001,66.184,41.78,84.926,66.208,41.79
180,87.548,66.904,42.54,87.536,66.908,42.58
185,87.71600000000001,66.932,42.49,87.766,66.976,42.72
190,88.298,67.156,42.53,88.304,67.186,42.61
195,88.356,67.202,42.43,88.36,67.202,42.44
200,88.55,67.226,42.43,88.596,67.218,42.480000000000004
