,number_pca_components_class
0,7
1,8
2,8
3,8
4,7
5,7
6,8
7,8
8,7
9,7
10,7
11,8
12,7
13,7
14,8
15,8
16,8
17,8
18,8
19,7
20,7
21,7
22,8
23,6
24,7
25,8
26,8
27,6
28,7
29,7
30,7
31,8
32,7
33,7
34,7
35,7
36,8
37,8
38,8
39,9
40,7
41,7
42,9
43,8
44,8
45,8
46,8
47,8
48,8
49,7
50,6
51,7
52,8
53,7
54,7
55,6
56,7
57,7
58,8
59,7
60,6
61,7
62,7
63,7
64,7
65,6
66,7
67,8
68,7
69,8
70,6
71,6
72,7
73,7
74,7
75,6
76,7
77,7
78,7
79,8
80,7
81,6
82,7
83,8
84,5
85,7
86,6
87,6
88,7
89,8
90,7
91,7
92,8
93,7
94,6
95,7
96,7
97,7
98,8
99,7
100,7
101,6
102,7
103,7
104,8
105,7
106,7
107,7
108,6
109,7
110,7
111,6
112,6
113,8
114,8
115,7
116,6
117,6
118,6
119,7
120,6
121,6
122,8
123,7
124,6
125,6
126,7
127,6
128,6
129,7
130,8
131,7
132,6
133,6
134,7
135,7
136,6
137,7
138,7
139,7
140,8
141,7
142,8
143,6
144,7
145,8
146,5
147,6
148,7
149,7
150,7
151,6
152,7
153,7
154,5
155,6
156,6
157,7
158,7
159,7
160,7
161,8
162,7
163,7
164,7
165,6
166,5
167,7
168,8
169,8
170,6
171,7
172,8
173,6
174,8
175,8
176,7
177,8
178,8
179,8
180,7
181,8
182,8
183,8
184,8
185,7
186,7
187,8
188,8
189,8
190,8
191,8
192,7
193,8
194,6
195,7
196,8
197,7
198,6
199,7
