,pca_variance_class
0,0.2053633447725526
1,0.211231889212182
2,0.20103094566735663
3,0.20153469583979236
4,0.20127882096482239
5,0.20194438823411817
6,0.20308168100606602
7,0.2045458776774313
8,0.20282404008704835
9,0.21108113365415168
