,number_pca_components_class
0,7
1,8
2,9
3,11
4,9
5,13
6,14
7,14
8,12
9,13
10,12
11,11
12,10
13,7
14,10
15,12
16,13
17,14
18,10
19,12
20,10
21,11
22,8
23,6
24,14
25,13
26,13
27,13
28,13
29,13
30,13
31,11
32,13
33,13
34,14
35,13
36,9
37,10
38,10
39,10
40,12
41,13
42,12
43,10
44,8
45,8
46,12
47,14
48,14
49,12
50,11
51,11
52,11
53,13
54,14
55,10
56,12
57,11
58,11
59,13
60,9
61,11
62,12
63,12
64,14
65,11
66,9
67,15
68,11
69,12
70,8
71,8
72,13
73,13
74,12
75,13
76,15
77,12
78,9
79,14
80,15
81,8
82,10
83,12
84,9
85,13
86,11
87,9
88,15
89,15
90,9
91,13
92,13
93,9
94,8
95,10
96,9
97,10
98,13
99,14
100,14
101,9
102,13
103,8
104,13
105,10
106,13
107,9
108,8
109,12
110,12
111,8
112,10
113,13
114,11
115,8
116,8
117,14
118,9
119,10
120,12
121,8
122,14
123,12
124,8
125,13
126,10
127,13
128,9
129,12
130,13
131,14
132,10
133,7
134,13
135,14
136,13
137,10
138,11
139,12
140,10
141,13
142,13
143,12
144,14
145,8
146,8
147,13
148,9
149,14
150,15
151,13
152,11
153,8
154,8
155,13
156,14
157,8
158,15
159,14
160,15
161,14
162,9
163,12
164,9
165,9
166,7
167,9
168,15
169,12
170,9
171,13
172,13
173,8
174,12
175,14
176,9
177,9
178,8
179,13
180,13
181,11
182,10
183,10
184,8
185,13
186,7
187,7
188,9
189,9
190,11
191,8
192,8
193,11
194,7
195,9
196,10
197,8
198,7
199,10
