epoch,Train_accuracy,Train_accuracy_org,Test_accuracy
11,44.65,94.645,94.85
12,45.175,97.2,97.31
13,45.416666666666664,97.34833333333334,97.46000000000001
14,45.498333333333335,97.50833333333333,97.63
15,45.48166666666666,97.57833333333333,97.58
16,45.60166666666667,97.285,97.35000000000001
17,45.626666666666665,97.62333333333333,97.72
18,45.663333333333334,97.30666666666666,97.13000000000001
19,45.60166666666667,97.45833333333334,97.47
20,45.736666666666665,96.72666666666667,97.15
21,45.693333333333335,97.355,97.32
22,45.69166666666667,97.2,96.89999999999999
23,45.68666666666667,97.25666666666667,97.31
24,45.595,97.10833333333333,97.14
25,45.62,96.995,96.91
26,45.611666666666665,97.015,97.04
27,45.556666666666665,96.57666666666667,96.50999999999999
28,45.531666666666666,96.12833333333334,95.96000000000001
29,45.50333333333334,96.695,96.77
30,45.540000000000006,96.53166666666667,96.32
31,45.46666666666667,95.85833333333333,96.08
32,45.455,96.88333333333333,96.67
33,45.486666666666665,96.34333333333333,96.50999999999999
34,45.358333333333334,96.53333333333333,96.56
35,45.39333333333334,95.42666666666668,95.19
36,45.39833333333333,96.685,96.28999999999999
37,45.410000000000004,95.28999999999999,94.97
38,45.416666666666664,95.31666666666668,94.73
39,45.45,96.45666666666666,96.87
40,45.403333333333336,96.73,96.50999999999999
41,45.190000000000005,95.65333333333334,95.34
42,45.29,96.365,96.28
43,45.17166666666667,93.39,93.14
44,45.218333333333334,96.42500000000001,95.75
45,45.24166666666667,96.89,96.64
46,45.37,95.28999999999999,95.62
47,45.153333333333336,96.41999999999999,96.26
48,45.25333333333334,95.71666666666667,95.72
49,45.193333333333335,95.475,95.64
50,45.248333333333335,94.58,94.63000000000001
51,45.24333333333333,96.53166666666667,96.38
52,45.18833333333333,96.95666666666666,96.88
53,45.305,96.405,96.46000000000001
54,45.195,96.73333333333333,96.88
55,45.25666666666667,95.93,96.41999999999999
56,45.211666666666666,96.22333333333334,96.16
57,45.17166666666667,95.78833333333333,95.8
58,45.156666666666666,95.68166666666667,95.72
59,45.15166666666667,94.85333333333334,94.89
60,45.23833333333334,96.81166666666667,97.03
61,45.245000000000005,97.39166666666667,97.38
62,45.336666666666666,96.56833333333333,96.49
63,45.208333333333336,96.95,96.87
64,45.24,96.40166666666666,96.52
65,45.358333333333334,97.17666666666666,97.07000000000001
66,45.365,96.44833333333334,96.63000000000001
67,45.30833333333334,94.89999999999999,94.89
68,45.31166666666667,97.08833333333334,97.32
69,45.18333333333333,96.06166666666667,96.0
70,45.27333333333333,96.80166666666666,97.1
71,45.23166666666666,94.94166666666666,95.39
72,45.26,96.35333333333334,96.33
73,45.181666666666665,94.23166666666667,94.17
74,45.29833333333333,96.79166666666667,96.50999999999999
75,45.255,96.22166666666668,96.43
76,45.1,97.01666666666667,97.15
77,45.29,97.29166666666667,97.35000000000001
78,45.14333333333334,96.86666666666667,97.14
79,45.235,96.30166666666666,95.88
80,45.21666666666667,96.73166666666667,96.84
81,45.1,96.75833333333334,96.76
82,45.211666666666666,96.96166666666667,96.98
83,45.09666666666667,93.83166666666666,93.85
84,45.165,97.02166666666666,97.44
85,45.08,94.78833333333333,95.11
86,45.14333333333334,97.07666666666667,97.35000000000001
87,45.17333333333333,92.05666666666666,91.7
88,44.99666666666667,95.46166666666667,95.82000000000001
89,45.12166666666666,96.84333333333333,97.0
90,45.095,96.49,96.66
91,45.125,96.62666666666667,96.49
92,45.14666666666667,96.46333333333334,96.84
93,45.068333333333335,90.72,90.85
94,45.1,96.48666666666666,96.67
95,45.035,96.76666666666667,96.81
96,45.193333333333335,95.52000000000001,95.59
97,45.20333333333333,96.65833333333333,96.71
98,45.14666666666667,96.795,96.47
99,45.05833333333334,95.985,95.96000000000001
100,45.056666666666665,96.79666666666667,96.88
