,number_pca_components_class
0,9
1,13
2,13
3,14
4,13
5,14
6,14
7,14
8,13
9,13
10,13
11,13
12,13
13,8
14,12
15,13
16,13
17,13
18,11
19,13
20,13
21,12
22,11
23,8
24,13
25,13
26,13
27,13
28,13
29,13
30,13
31,13
32,12
33,13
34,13
35,13
36,12
37,13
38,12
39,13
40,13
41,13
42,13
43,13
44,13
45,11
46,13
47,13
48,14
49,13
50,13
51,13
52,13
53,13
54,13
55,13
56,13
57,13
58,13
59,12
60,11
61,13
62,12
63,12
64,13
65,13
66,12
67,13
68,12
69,13
70,10
71,10
72,12
73,12
74,12
75,13
76,13
77,12
78,13
79,13
80,12
81,12
82,12
83,11
84,12
85,12
86,12
87,12
88,12
89,13
90,10
91,13
92,13
93,12
94,10
95,11
96,12
97,13
98,13
99,13
100,13
101,10
102,13
103,11
104,13
105,12
106,12
107,12
108,12
109,12
110,12
111,12
112,12
113,12
114,13
115,11
116,10
117,12
118,12
119,12
120,12
121,11
122,13
123,13
124,9
125,12
126,12
127,12
128,12
129,12
130,12
131,12
132,11
133,9
134,12
135,12
136,13
137,11
138,12
139,12
140,13
141,12
142,13
143,13
144,13
145,10
146,11
147,13
148,11
149,12
150,12
151,13
152,13
153,10
154,10
155,13
156,13
157,11
158,12
159,13
160,13
161,12
162,12
163,12
164,12
165,12
166,10
167,12
168,12
169,12
170,10
171,13
172,13
173,11
174,12
175,13
176,12
177,12
178,12
179,12
180,12
181,12
182,12
183,12
184,10
185,13
186,8
187,9
188,11
189,11
190,12
191,11
192,11
193,13
194,10
195,12
196,12
197,10
198,9
199,13
