,number_pca_components_class
0,12
1,12
2,13
3,12
4,13
5,13
6,16
7,14
8,14
9,14
10,16
11,12
12,12
13,10
14,14
15,16
16,16
17,17
18,15
19,13
20,12
21,13
22,11
23,9
24,16
25,15
26,16
27,15
28,14
29,15
30,15
31,14
32,15
33,15
34,14
35,14
36,13
37,14
38,16
39,14
40,16
41,16
42,14
43,14
44,12
45,12
46,15
47,16
48,13
49,14
50,13
51,13
52,13
53,14
54,15
55,14
56,14
57,14
58,13
59,14
60,9
61,14
62,13
63,13
64,14
65,11
66,13
67,17
68,12
69,15
70,10
71,13
72,15
73,14
74,15
75,13
76,16
77,13
78,14
79,17
80,15
81,11
82,12
83,15
84,11
85,16
86,11
87,12
88,14
89,17
90,12
91,15
92,12
93,12
94,10
95,12
96,13
97,12
98,16
99,14
100,14
101,12
102,16
103,12
104,15
105,12
106,14
107,13
108,11
109,14
110,12
111,10
112,12
113,16
114,14
115,11
116,9
117,13
118,14
119,12
120,12
121,10
122,17
123,13
124,12
125,14
126,13
127,13
128,11
129,14
130,17
131,15
132,13
133,8
134,15
135,14
136,13
137,14
138,13
139,14
140,14
141,15
142,15
143,11
144,17
145,10
146,9
147,13
148,12
149,15
150,14
151,14
152,14
153,11
154,9
155,15
156,14
157,12
158,16
159,17
160,17
161,15
162,10
163,14
164,12
165,11
166,9
167,13
168,16
169,14
170,11
171,15
172,16
173,12
174,15
175,18
176,11
177,14
178,12
179,14
180,14
181,13
182,14
183,14
184,13
185,15
186,12
187,13
188,15
189,15
190,14
191,12
192,14
193,15
194,11
195,14
196,14
197,12
198,11
199,15
