Epoch,Correct,Total,Accuracy
10,28888,40977,0.705
11,29443,40977,0.7185
12,31038,40977,0.7574
13,32098,40977,0.7833
14,32777,40977,0.7999
15,31584,40977,0.7708
16,32413,40977,0.791
17,32678,40977,0.7975
18,33366,40977,0.8143
19,32734,40977,0.7988
20,33155,40977,0.8091
21,33117,40977,0.8082
22,33311,40977,0.8129
23,34303,40977,0.8371
24,32210,40977,0.7861
25,34545,40977,0.843
26,33215,40977,0.8106
27,34345,40977,0.8382
28,33945,40977,0.8284
29,34851,40977,0.8505
30,34249,40977,0.8358
31,33907,40977,0.8275
32,34887,40977,0.8514
33,35020,40977,0.8546
34,34868,40977,0.8509
35,31471,40977,0.768
36,33820,40977,0.8253
37,34883,40977,0.8513
38,33136,40977,0.8086
39,31545,40977,0.7698
40,34343,40977,0.8381
41,34046,40977,0.8309
42,33913,40977,0.8276
43,34490,40977,0.8417
44,35085,40977,0.8562
45,34082,40977,0.8317
46,29419,40977,0.7179
47,30156,40977,0.7359
48,34316,40977,0.8374
49,35859,40977,0.8751
50,32940,40977,0.8039
51,30797,40977,0.7516
52,28308,40977,0.6908
53,32726,40977,0.7986
54,29900,40977,0.7297
55,33312,40977,0.8129
56,29174,40977,0.712
57,34042,40977,0.8308
58,33886,40977,0.827
59,34011,40977,0.83
60,34017,40977,0.8301
61,33152,40977,0.809
62,32156,40977,0.7847
63,31319,40977,0.7643
64,32369,40977,0.7899
65,33325,40977,0.8133
66,28628,40977,0.6986
67,31307,40977,0.764
68,33020,40977,0.8058
69,33306,40977,0.8128
70,26451,40977,0.6455
71,23423,40977,0.5716
72,27234,40977,0.6646
73,31979,40977,0.7804
74,31427,40977,0.7669
75,27967,40977,0.6825
76,29729,40977,0.7255
77,32543,40977,0.7942
78,31780,40977,0.7756
79,32400,40977,0.7907
80,31199,40977,0.7614
81,32526,40977,0.7938
82,33522,40977,0.8181
83,33457,40977,0.8165
84,32671,40977,0.7973
85,31457,40977,0.7677
86,25075,40977,0.6119
87,21295,40977,0.5197
88,26759,40977,0.653
89,30272,40977,0.7388
90,30822,40977,0.7522
91,29530,40977,0.7206
92,30162,40977,0.7361
93,29571,40977,0.7216
94,26297,40977,0.6418
95,23459,40977,0.5725
96,30679,40977,0.7487
97,30623,40977,0.7473
98,31363,40977,0.7654
99,25111,40977,0.6128
