,pca_variance_class
0,0.3245640381596614
1,0.4363030235544288
2,0.30710755485112806
3,0.3191153247682794
4,0.31135832281120707
5,0.3032107510647342
6,0.3469648077385461
7,0.31239358999699457
8,0.2936782972267864
9,0.42113284509039595
