,epoch,Train_accuracy,Test_accuracy
0,1,0.6669999999999999,1.17
1,2,1.176,2.13
2,3,1.8579999999999999,3.6900000000000004
3,4,2.854,4.73
4,5,3.665,5.86
5,6,4.125,6.52
6,7,4.609,7.02
7,8,5.1659999999999995,7.91
8,9,5.718999999999999,9.17
9,10,6.522,9.55
10,11,7.158,10.22
11,12,7.795000000000001,11.27
12,13,8.475000000000001,11.59
13,14,9.107999999999999,11.459999999999999
14,15,9.672,12.280000000000001
15,16,10.168000000000001,12.22
16,17,10.903,12.57
17,18,11.44,12.35
18,19,11.859,12.870000000000001
19,20,12.536,13.04
20,21,13.154,12.61
21,22,13.865,12.790000000000001
22,23,14.286999999999999,12.44
23,24,15.036,12.44
24,25,15.463,12.25
25,26,16.234,12.67
26,27,16.644000000000002,11.93
27,28,17.373,12.049999999999999
28,29,18.15,11.97
29,30,18.634,11.55
30,31,19.358,11.89
31,32,19.909,11.790000000000001
32,33,20.39,11.600000000000001
33,34,21.142,11.020000000000001
34,35,21.668000000000003,11.42
35,36,22.637,10.77
36,37,23.293,10.96
37,38,23.957,10.26
38,39,24.487000000000002,9.91
39,40,25.374000000000002,10.489999999999998
40,41,25.988,10.040000000000001
41,42,26.5,10.12
42,43,27.458,9.92
43,44,28.059,9.78
44,45,28.944,9.62
45,46,29.220000000000002,9.76
46,47,30.314000000000004,8.93
47,48,30.86,9.54
48,49,31.533,9.21
49,50,32.244,9.229999999999999
50,51,33.391,9.2
51,52,33.709,8.92
52,53,34.493,8.66
53,54,35.15,8.86
54,55,36.1,8.85
55,56,37.118,8.43
56,57,37.635000000000005,8.540000000000001
57,58,38.617000000000004,7.85
58,59,39.117000000000004,8.37
59,60,39.975,7.7299999999999995
60,61,40.771,7.91
61,62,41.198,7.9799999999999995
62,63,41.804,8.12
63,64,43.063,7.8
64,65,43.281,7.91
65,66,43.791000000000004,7.7
66,67,45.583,7.55
67,68,45.742,7.23
68,69,45.907,7.430000000000001
69,70,47.524,7.3
70,71,48.268,6.93
71,72,48.669000000000004,7.31
72,73,49.035000000000004,7.06
73,74,49.755,6.909999999999999
74,75,50.6,7.24
75,76,51.336999999999996,6.99
76,77,52.251000000000005,6.529999999999999
77,78,50.978,6.710000000000001
78,79,53.836,6.47
79,80,54.599,6.510000000000001
80,81,54.318999999999996,6.78
81,82,55.345,6.569999999999999
82,83,56.128,6.79
83,84,56.541,6.41
84,85,56.696000000000005,6.34
85,86,58.729,6.279999999999999
86,87,59.248999999999995,6.3100000000000005
87,88,59.305,5.949999999999999
88,89,57.67099999999999,6.0600000000000005
89,90,60.693,6.11
90,91,62.70400000000001,6.15
91,92,61.726000000000006,6.18
92,93,61.146,5.89
93,94,62.004000000000005,6.12
94,95,63.792,5.8999999999999995
95,96,64.273,6.069999999999999
96,97,64.917,5.81
97,98,65.452,5.87
98,99,65.704,5.93
99,100,63.613,6.05
100,101,66.81099999999999,6.140000000000001
101,102,68.37,6.09
102,103,66.211,5.99
103,104,69.148,5.8500000000000005
104,105,68.695,5.88
105,106,70.14,5.92
106,107,68.312,5.7
107,108,68.285,5.89
108,109,72.063,5.55
109,110,71.882,5.680000000000001
110,111,69.925,5.7299999999999995
111,112,73.393,5.609999999999999
112,113,72.753,5.76
113,114,70.967,5.66
114,115,72.328,5.72
115,116,75.25500000000001,5.72
116,117,76.098,5.680000000000001
117,118,69.718,5.9799999999999995
118,119,76.16199999999999,5.91
119,120,73.912,5.87
120,121,75.31099999999999,5.47
121,122,77.90700000000001,5.489999999999999
122,123,76.318,5.3100000000000005
123,124,73.317,5.76
124,125,78.758,5.4
125,126,80.07600000000001,5.62
126,127,72.407,5.46
127,128,80.075,5.64
128,129,81.121,5.65
129,130,75.248,5.41
130,131,76.301,5.53
131,132,79.472,5.48
132,133,80.609,5.65
133,134,81.72500000000001,5.6000000000000005
134,135,82.843,5.779999999999999
135,136,82.26299999999999,5.71
136,137,75.792,5.319999999999999
137,138,79.85,5.28
138,139,81.896,5.52
139,140,78.307,5.66
140,141,81.57,5.57
141,142,84.931,5.29
