,pca_variance_class
0,0.7868690916192674
1,0.8001577622811795
2,0.7876509464697228
3,0.7908256194922781
4,0.7910391962524683
5,0.7893888243635971
6,0.7873614441580692
7,0.7973824858772316
8,0.789548045546159
9,0.7909233593893096
