,pca_variance_class
0,0.9769468942457337
1,0.9799604704030247
2,0.9770158422776943
3,0.9754228629007337
4,0.974354077136612
5,0.9774945834868134
6,0.9738494697425149
7,0.9800353463415805
8,0.9764244332734571
9,0.9804716364544875
