Epoch,Correct,Total,Accuracy
40,1814,18082,0.1003
41,2037,18082,0.1127
42,2253,18082,0.1246
43,2438,18082,0.1348
44,2667,18082,0.1475
45,2853,18082,0.1578
46,3023,18082,0.1672
47,3252,18082,0.1798
48,3285,18082,0.1817
49,3381,18082,0.187
50,3346,18082,0.185
51,3221,18082,0.1781
52,3201,18082,0.177
53,3169,18082,0.1753
54,3116,18082,0.1723
55,3066,18082,0.1696
56,3238,18082,0.1791
57,3102,18082,0.1716
58,2963,18082,0.1639
59,3084,18082,0.1706
60,2910,18082,0.1609
61,2915,18082,0.1612
62,2940,18082,0.1626
63,2796,18082,0.1546
64,2903,18082,0.1605
65,2891,18082,0.1599
66,2791,18082,0.1544
67,2908,18082,0.1608
68,2736,18082,0.1513
69,2847,18082,0.1574
70,2680,18082,0.1482
71,2755,18082,0.1524
72,2682,18082,0.1483
73,2722,18082,0.1505
74,2685,18082,0.1485
75,2791,18082,0.1544
76,2720,18082,0.1504
77,2861,18082,0.1582
78,2778,18082,0.1536
79,2730,18082,0.151
80,2570,18082,0.1421
81,2667,18082,0.1475
82,2667,18082,0.1475
83,2554,18082,0.1412
84,2556,18082,0.1414
85,2522,18082,0.1395
86,2572,18082,0.1422
87,2642,18082,0.1461
88,2665,18082,0.1474
89,2668,18082,0.1476
90,2535,18082,0.1402
91,2524,18082,0.1396
92,2468,18082,0.1365
93,2623,18082,0.1451
94,2536,18082,0.1402
95,2632,18082,0.1456
96,2519,18082,0.1393
97,2541,18082,0.1405
98,2506,18082,0.1386
99,2373,18082,0.1312
