epoch,Train_acc_zerobias,Train_acc_org_zerobias,Test_acc_zerobias
0,12.822,21.124000000000002,22.48
1,12.296,21.068,21.54
2,13.056000000000001,25.392,25.61
4,14.806,32.763999999999996,32.82
6,16.182,37.602000000000004,37.66
8,17.902,41.959999999999994,41.57
10,19.524,44.786,44.15
12,20.624000000000002,43.822,43.59
14,23.304,44.025999999999996,42.92
16,26.808,40.758,39.07
18,31.018,37.882,35.28
20,36.902,36.718,33.2
25,50.89,33.164,28.549999999999997
30,61.982000000000006,31.807999999999996,26.040000000000003
35,68.176,32.316,26.43
40,72.14399999999999,31.424000000000003,25.53
45,72.988,31.966,26.290000000000003
50,75.496,31.426,25.16
55,75.40599999999999,31.688,25.82
60,75.644,32.106,26.450000000000003
65,77.55,31.563999999999997,25.45
70,76.89200000000001,31.484,25.44
75,76.336,31.902,26.200000000000003
80,76.398,31.630000000000003,26.009999999999998
85,77.332,31.862000000000002,26.82
90,77.19200000000001,31.582,25.990000000000002
95,77.782,32.002,26.82
100,77.358,31.474000000000004,25.85
105,79.054,31.203999999999997,25.4
110,78.61,31.284,25.71
115,78.82000000000001,31.203999999999997,25.46
120,79.64,30.996000000000002,25.019999999999996
125,79.868,30.414,24.69
130,79.96,30.794,24.81
135,77.762,31.685999999999996,26.009999999999998
140,77.628,31.19,25.240000000000002
145,77.768,31.66,26.51
150,78.432,31.068,25.590000000000003
155,80.99199999999999,30.98,25.679999999999996
160,80.886,30.709999999999997,24.97
165,80.116,31.258000000000003,25.91
170,81.792,30.29,24.310000000000002
175,81.234,30.775999999999996,24.990000000000002
180,80.572,30.674,25.61
185,80.554,30.936000000000003,25.119999999999997
190,81.21199999999999,30.334,24.72
195,81.55799999999999,30.922,24.91
200,80.662,30.346,24.21
205,80.78999999999999,30.887999999999998,25.259999999999998
210,81.722,30.694,24.23
215,81.95400000000001,30.486,25.319999999999997
220,81.676,31.034,25.790000000000003
225,82.016,30.714000000000002,25.629999999999995
230,81.8,30.275999999999996,24.34
235,81.528,30.762,25.259999999999998
240,81.408,30.662,24.43
245,82.45599999999999,30.512,24.990000000000002
250,81.858,30.758000000000003,25.41
255,82.774,30.108,23.810000000000002
260,82.00800000000001,30.55,25.05
265,81.15599999999999,30.869999999999997,25.319999999999997
270,82.312,30.108,24.64
275,82.348,30.212,24.67
280,82.91,30.164,24.46
285,81.816,30.658,25.180000000000003
290,83.06400000000001,30.428,25.259999999999998
295,80.84,30.476,24.77
300,82.148,30.432,25.330000000000002
305,83.164,30.178,23.84
310,81.492,30.412,24.87
315,83.43199999999999,29.936,23.47
320,83.544,30.031999999999996,24.89
325,82.338,29.965999999999998,23.369999999999997
330,83.018,30.39,24.54
335,83.444,30.06,24.43
340,83.722,30.049999999999997,23.44
345,82.956,30.259999999999998,24.13
350,83.584,30.240000000000002,24.39
355,83.93,29.9,23.98
360,83.454,30.428,25.36
365,83.268,30.458000000000002,24.89
370,83.76599999999999,30.076000000000004,24.6
375,83.604,30.171999999999997,24.62
380,83.616,30.244,24.73
385,83.868,29.98,24.18
390,83.02000000000001,30.42,24.779999999999998
395,84.14,29.959999999999997,23.82
400,83.136,30.12,24.4
405,82.826,30.336000000000002,24.18
410,84.068,30.15,24.95
415,84.27,30.240000000000002,24.41
420,83.76599999999999,30.186,23.86
425,84.138,29.492,22.79
430,83.914,29.759999999999998,23.41
435,85.438,29.668,23.29
440,85.97200000000001,29.498,23.3
445,86.002,29.69,23.5
450,84.946,29.317999999999998,22.919999999999998
455,85.558,29.69,23.31
460,84.198,29.626,22.82
465,84.378,29.768,24.099999999999998
470,85.738,29.464000000000002,23.14
475,84.166,29.558,23.580000000000002
480,85.764,29.586000000000002,23.189999999999998
485,85.784,29.433999999999997,22.88
490,84.41,29.977999999999998,24.0
495,86.56,29.781999999999996,23.5
500,86.504,29.664,22.91
