Epoch,Correct,Total,Accuracy
40,261,32303,0.0081
41,253,32303,0.0078
42,194,32303,0.006
43,270,32303,0.0084
44,226,32303,0.007
45,291,32303,0.009
46,357,32303,0.0111
47,304,32303,0.0094
48,266,32303,0.0082
49,348,32303,0.0108
50,303,32303,0.0094
51,305,32303,0.0094
52,344,32303,0.0106
53,271,32303,0.0084
54,294,32303,0.0091
55,358,32303,0.0111
56,372,32303,0.0115
57,284,32303,0.0088
58,381,32303,0.0118
59,355,32303,0.011
60,335,32303,0.0104
61,297,32303,0.0092
62,290,32303,0.009
63,310,32303,0.0096
64,244,32303,0.0076
65,285,32303,0.0088
66,278,32303,0.0086
67,259,32303,0.008
68,261,32303,0.0081
69,274,32303,0.0085
70,256,32303,0.0079
71,214,32303,0.0066
72,297,32303,0.0092
73,259,32303,0.008
74,228,32303,0.0071
75,318,32303,0.0098
76,219,32303,0.0068
77,231,32303,0.0072
78,200,32303,0.0062
79,227,32303,0.007
80,224,32303,0.0069
81,241,32303,0.0075
82,236,32303,0.0073
83,265,32303,0.0082
84,206,32303,0.0064
85,262,32303,0.0081
86,232,32303,0.0072
87,290,32303,0.009
88,350,32303,0.0108
89,201,32303,0.0062
90,194,32303,0.006
91,210,32303,0.0065
92,212,32303,0.0066
93,185,32303,0.0057
94,260,32303,0.008
95,191,32303,0.0059
96,212,32303,0.0066
97,199,32303,0.0062
98,194,32303,0.006
99,177,32303,0.0055
